"" "" "" "" "beta_1" "beta_2" "alpha_1" "" "" "" ""
"1" "mmds-2" "3" "120" "75" "4.69413866081403" "-1.67383133720558" "-0.283207476716724" "6.29243381238501" "-6.58486762477003" "551.406297689244" "480.751441490874"
"2" "mmds-1" "3" "120" "75" "-0.29096168999396" NA NA "-3.01754927019949" "8.03509854039897" "551.406297689244" "181.585059363583"
"3" "cds-hnc" "3" "120" "75" NA NA NA "0.660847318515272" "8.03509854039902" "551.406297689244" "181.585060025067"
"4" "cds-hrp" "3" "120" "75" NA NA NA "0.746915342515054" "13.9013875852168" "551.406297689244" "160.660777961702"
"1" "mmds-2" "3" "120" "142" "0.188811006165241" "-1.77056197304953" "-0.425985618797988" "3.38612017701266" "-0.772240354025316" "551.406297689244" "698.524128663179"
"2" "mmds-1" "3" "120" "142" "-0.661232307737026" NA NA "-6.82752752153871" "15.6550550430774" "551.406297689244" "265.879267413819"
"3" "cds-hnc" "3" "120" "142" NA NA NA "0.451332666075826" "15.6550550430774" "551.406297689244" "265.879270479924"
"4" "cds-hrp" "3" "120" "142" NA NA NA "0.603500568569724" "27.6649863719686" "551.406297689244" "198.839912088892"
"1" "mmds-2" "3" "120" "133" "6.14431414085309" "-1.62169384208797" "-0.21806385545583" "10.1836434315643" "-14.3672868631287" "551.406297689244" "428.976475270911"
"2" "mmds-1" "3" "120" "133" "-0.175401687406667" NA NA "1.67369228802067" "-1.34738457604133" "551.406297689244" "167.606843575304"
"3" "cds-hnc" "3" "120" "133" NA NA NA "0.715961217657469" "-1.34738457604134" "551.406297689244" "167.606843835235"
"4" "cds-hrp" "3" "120" "133" NA NA NA "0.798927227600971" "4.07270854733079" "551.406297689244" "150.20141491527"
"1" "mmds-2" "3" "120" "81" "0.212170892890904" "-1.49017553826329" "-0.365607933576365" "6.55379080031789" "-7.10758160063578" "551.406297689244" "534.771872049102"
"2" "mmds-1" "3" "120" "81" "-0.732879795803989" NA NA "0.677558280507002" "0.644883438985995" "551.406297689244" "293.516947179115"
"3" "cds-hnc" "3" "120" "81" NA NA NA "0.408834997403185" "0.644883438986066" "551.406297689244" "293.516946352952"
"4" "cds-hrp" "3" "120" "81" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "148" "6.78971481933428" "-1.61092646723561" "-0.516476403561033" "5.0268655529362" "-4.05373110587241" "551.406297689244" "633.86061085351"
"2" "mmds-1" "3" "120" "148" "-0.6745449692941" NA NA "-6.61467080264559" "15.2293416052912" "551.406297689244" "270.637161215242"
"3" "cds-hnc" "3" "120" "148" NA NA NA "0.44339808635355" "15.2293416052913" "551.406297689244" "270.637162615799"
"4" "cds-hrp" "3" "120" "148" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "139" "0.000485123745713243" "-1.46603685167122" "-0.072773652972619" "6.30621283417867" "-6.61242566835734" "551.406297689244" "398.952849134057"
"2" "mmds-1" "3" "120" "139" "-0.592578402044762" NA NA "3.46534483144498" "-4.93068966288995" "551.406297689244" "243.766303593105"
"3" "cds-hnc" "3" "120" "139" NA NA NA "0.492274764527955" "-4.93068966288996" "551.406297689244" "243.766304200194"
"4" "cds-hrp" "3" "120" "139" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "87" "4.88780945914035" "-1.73313132219346" "-0.523321430278416" "6.70442206375671" "-7.40884412751342" "551.406297689244" "695.911679563071"
"2" "mmds-1" "3" "120" "87" "-0.623570249212002" NA NA "-5.32974898991187" "12.6594979798237" "551.406297689244" "253.267910178725"
"3" "cds-hnc" "3" "120" "87" NA NA NA "0.473806569761345" "12.6594979798238" "551.406297689244" "253.267910701288"
"4" "cds-hrp" "3" "120" "87" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "122" "5.22338324737518" "-1.72082534755454" "-0.406453479833505" "4.46111442601225" "-2.9222288520245" "551.406297689244" "586.163022245813"
"2" "mmds-1" "3" "120" "122" "-0.458613289755834" NA NA "-6.83687286394066" "15.6737457278813" "551.406297689244" "210.330716784988"
"3" "cds-hnc" "3" "120" "122" NA NA NA "0.570530079963942" "15.6737457278814" "551.406297689244" "210.33071561728"
"4" "cds-hrp" "3" "120" "122" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "145" "-0.00983582789350205" "-2.02225132650477" "-0.482973140364275" "5.57769732099675" "-5.15539464199349" "551.406297689244" "917.561010937817"
"2" "mmds-1" "3" "120" "145" "-0.634905007123509" NA NA "-7.12551397740563" "16.2510279548113" "551.406297689244" "256.935955046115"
"3" "cds-hnc" "3" "120" "145" NA NA NA "0.467042384989824" "16.2510279548128" "551.406297689244" "256.935995225818"
"4" "cds-hrp" "3" "120" "145" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "93" "0.862060755404446" "-1.98759478993382" "-0.643812616769036" "3.78816274161166" "-1.57632548322332" "551.406297689244" "998.966148619171"
"2" "mmds-1" "3" "120" "93" "-0.618390930793239" NA NA "-14.352177507666" "30.7043550153321" "551.406297689244" "251.62701548041"
"3" "cds-hnc" "3" "120" "93" NA NA NA "0.476896330959553" "30.7043550153321" "551.406297689244" "251.627014530707"
"4" "cds-hrp" "3" "120" "93" NA NA NA "0.628571995854051" "42.2657176924175" "551.406297689244" "190.908918614731"
"1" "mmds-2" "3" "120" "128" "5.04599607562742" "-1.85669680770202" "-0.511536698116727" "6.62712082981193" "-7.25424165962386" "551.406297689244" "735.090443742145"
"2" "mmds-1" "3" "120" "128" "-0.513414964906477" NA NA "-6.67588352615816" "15.3517670523163" "551.406297689244" "222.651822390623"
"3" "cds-hnc" "3" "120" "128" NA NA NA "0.538958172319683" "15.351767052318" "551.406297689244" "222.651786656316"
"4" "cds-hrp" "3" "120" "128" NA NA NA "0.668628652399023" "24.2848957337524" "551.406297689244" "179.471818279763"
"1" "mmds-2" "3" "120" "99" "4.70076851048208" "-1.46557995408545" "-0.510288435103337" "2.32612778726699" "1.34774442546602" "551.406297689244" "559.590499009713"
"2" "mmds-1" "3" "120" "99" "-0.747170486850409" NA NA "-5.51204090064986" "13.0240818012997" "551.406297689244" "299.664442757716"
"3" "cds-hnc" "3" "120" "99" NA NA NA "0.400447912277698" "13.0240818012998" "551.406297689244" "299.664441543608"
"4" "cds-hrp" "3" "120" "99" NA NA NA "0.579055984154087" "29.2006682896659" "551.406297689244" "207.233848339037"
"1" "mmds-2" "3" "120" "151" "4.92044906020537" "-1.45937529314761" "-0.297759224751075" "8.67796876558058" "-11.3559375311612" "551.406297689244" "436.140739214911"
"2" "mmds-1" "3" "120" "151" "-0.488998258080818" NA NA "0.973629343458179" "0.0527413130836425" "551.406297689244" "216.951223801002"
"3" "cds-hnc" "3" "120" "151" NA NA NA "0.553119716908826" "0.0527413130836791" "551.406297689244" "216.95122471973"
"4" "cds-hrp" "3" "120" "151" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "134" "0.212050901130215" "-1.83156705590513" "-0.426972188599908" "4.19448319534744" "-2.38896639069489" "551.406297689244" "719.609824081016"
"2" "mmds-1" "3" "120" "134" "-0.62366405870845" NA NA "-6.13623213715898" "14.272464274318" "551.406297689244" "253.297832093671"
"3" "cds-hnc" "3" "120" "134" NA NA NA "0.473750599290008" "14.272464274318" "551.406297689244" "253.297832614543"
"4" "cds-hrp" "3" "120" "134" NA NA NA "0.625906042317101" "25.7663942151377" "551.406297689244" "191.7220667111"
"1" "mmds-2" "3" "120" "72" "0.24899601935819" "-1.73901807288606" "-0.284124795887755" "4.50532043878065" "-3.01064087756131" "551.406297689244" "555.938345774635"
"2" "mmds-1" "3" "120" "72" "-0.549813235063479" NA NA "-2.39760395572884" "6.79520791145768" "551.406297689244" "231.832878877394"
"3" "cds-hnc" "3" "120" "72" NA NA NA "0.517614243689462" "6.79520791145773" "551.406297689244" "231.832878370312"
"4" "cds-hrp" "3" "120" "72" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "105" "7.56604654344393" "-1.86391964974164" "-0.585199955056559" "6.95816233143899" "-7.91632466287797" "551.406297689244" "824.282103424626"
"2" "mmds-1" "3" "120" "105" "-0.57793130203044" NA NA "-9.28651899086982" "20.5730379817396" "551.406297689244" "239.531491211375"
"3" "cds-hnc" "3" "120" "105" NA NA NA "0.500977879725429" "20.5730379817417" "551.406297689244" "239.531533938721"
"4" "cds-hrp" "3" "120" "105" NA NA NA "0.646319554911842" "31.2220383773837" "551.406297689244" "185.666670748293"
"1" "mmds-2" "3" "120" "157" "5.61178925391962" "-2.09366730744014" "-0.704614544023418" "5.74385079571844" "-5.48770159143688" "551.406297689244" "1129.79872448233"
"2" "mmds-1" "3" "120" "157" "-0.499629109024551" NA NA "-17.4056589968624" "36.8113179937248" "551.406297689244" "219.390001448339"
"3" "cds-hnc" "3" "120" "157" NA NA NA "0.546971284051109" "36.8113179937287" "551.406297689244" "219.389945137937"
"4" "cds-hrp" "3" "120" "157" NA NA NA "0.704817873725682" "47.2221272876424" "551.406297689244" "170.256749258752"
"1" "mmds-2" "3" "120" "140" "1.04249932090314" "-1.51762891644344" "-0.480310127134978" "5.44779647905228" "-4.89559295810457" "551.406297689244" "575.510356714003"
"2" "mmds-1" "3" "120" "140" "-0.724479548219128" NA NA "-2.72624307880444" "7.45248615760889" "551.406297689244" "290.007195288008"
"3" "cds-hnc" "3" "120" "140" NA NA NA "0.413782836951434" "7.45248615760886" "551.406297689244" "290.007195281723"
"4" "cds-hrp" "3" "120" "140" NA NA NA "0.594127902283503" "23.2101247770243" "551.406297689244" "201.976711645398"
"1" "mmds-2" "3" "120" "78" "4.90021001554891" "-1.4260062435465" "-0.43700917775537" "6.32328946502699" "-6.64657893005398" "551.406297689244" "499.610441761851"
"2" "mmds-1" "3" "120" "78" "-0.638608093051076" NA NA "-3.24272249224335" "8.48544498448669" "551.406297689244" "258.15762910756"
"3" "cds-hnc" "3" "120" "78" NA NA NA "0.464832278828482" "8.48544498448677" "551.406297689244" "258.157631183523"
"4" "cds-hrp" "3" "120" "78" NA NA NA "0.637633730944308" "22.0454384407045" "551.406297689244" "188.195815522942"
"1" "mmds-2" "3" "120" "111" "-0.443376198614734" "-1.81412771619374" "0.189588085201566" "6.39188272514246" "-6.78376545028492" "551.406297689244" "425.719735183687"
"2" "mmds-1" "3" "120" "111" "-0.614057914939984" NA NA "4.84938785779592" "-7.69877571559184" "551.406297689244" "250.270892081907"
"3" "cds-hnc" "3" "120" "111" NA NA NA "0.47948044712853" "-7.69877571559182" "551.406297689244" "250.27089366969"
"4" "cds-hrp" "3" "120" "111" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "83" "-0.610618939397471" "-2.55313260305736" "-0.246901792829172" "4.3406102013507" "-2.68122040270139" "551.406297689244" "1098.12739560436"
"2" "mmds-1" "3" "120" "83" "-0.726796699194414" NA NA "-0.495040965388443" "2.99008193077689" "551.406297689244" "290.967788543264"
"3" "cds-hnc" "3" "120" "83" NA NA NA "0.412416768578999" "2.99008193077707" "551.406297689244" "290.967800396345"
"4" "cds-hrp" "3" "120" "83" NA NA NA "1.44096890383549" "551.406297689244" "cds-hrp" "3"
"1" "mmds-2" "3" "120" "154" "4.6567209055843" "-1.76638817138074" "-0.465416499929357" "10.3123781191607" "-14.6247562383215" "551.406297689244" "653.942984455702"
"2" "mmds-1" "3" "120" "154" "-0.506790523182238" NA NA "-1.55836031473699" "5.11672062947397" "551.406297689244" "221.070223060764"
"3" "cds-hnc" "3" "120" "154" NA NA NA "0.542813946133487" "5.11672062947404" "551.406297689244" "221.07022278033"
"4" "cds-hrp" "3" "120" "154" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "146" "3.73152444838636" "-1.40995391366157" "-0.27737947534473" "8.89707310655458" "-11.7941462131092" "551.406297689244" "412.400059442683"
"2" "mmds-1" "3" "120" "146" "-0.557447547237426" NA NA "4.41057195901271" "-6.82114391802541" "551.406297689244" "233.868806530997"
"3" "cds-hnc" "3" "120" "146" NA NA NA "0.513108129160211" "-6.8211439180244" "551.406297689244" "233.868834228763"
"4" "cds-hrp" "3" "120" "146" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "117" "0.180439970607578" "-1.66410493785044" "-0.454838418559975" "7.19686966457765" "-8.39373932915529" "551.406297689244" "679.268530439533"
"2" "mmds-1" "3" "120" "117" "-0.737366619710238" NA NA "-2.05155448692642" "6.10310897385285" "551.406297689244" "295.422848406846"
"3" "cds-hnc" "3" "120" "117" NA NA NA "0.406197427257405" "6.10310897385282" "551.406297689244" "295.422846004282"
"4" "cds-hrp" "3" "120" "117" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "160" "9.32438542795544" "-1.34529372647679" "-0.0156260248062305" "10.3862230864666" "-14.7724461729332" "551.406297689244" "294.244510098313"
"2" "mmds-1" "3" "120" "160" "-0.287036494168879" NA NA "7.50416123994495" "-13.0083224798899" "551.406297689244" "181.043765118991"
"3" "cds-hnc" "3" "120" "160" NA NA NA "0.662823157180731" "-13.0083224798899" "551.406297689244" "181.043765143045"
"4" "cds-hrp" "3" "120" "160" NA NA NA "0.740590921824035" "-7.94034548863986" "551.406297689244" "162.032772025407"
"1" "mmds-2" "3" "120" "89" "-0.362984695321455" "-1.74911777675873" "-0.28814377748368" "5.03427000399028" "-4.06854000798057" "551.406297689244" "714.277260283482"
"2" "mmds-1" "3" "120" "89" "-0.800192721046561" NA NA "-2.23479239287039" "6.46958478574078" "551.406297689244" "324.543670116268"
"3" "cds-hnc" "3" "120" "89" NA NA NA "0.369749905679992" "6.46958478574124" "551.406297689244" "324.54369333594"
"4" "cds-hrp" "3" "120" "89" NA NA NA "0.222672849720029" "-1.8118768257142" "551.406297689244" "538.90719120395"
"1" "mmds-2" "3" "120" "123" "0.699813032303569" "-1.45496879840196" "-0.27719537933181" "3.85243150800999" "-1.70486301601999" "551.406297689244" "442.369686819594"
"2" "mmds-1" "3" "120" "123" "-0.604191954662614" NA NA "-1.03595433103098" "4.07190866206195" "551.406297689244" "247.238727967202"
"3" "cds-hnc" "3" "120" "123" NA NA NA "0.485360824213672" "4.07190866206233" "551.406297689244" "247.238742835108"
"4" "cds-hrp" "3" "120" "123" NA NA NA "0.622217227266005" "13.9568325967958" "551.406297689244" "192.858691051154"
"1" "mmds-2" "3" "120" "84" "0.509851482351422" "-1.89122216368994" "-0.412654091909143" "4.16552484328628" "-2.33104968657256" "551.406297689244" "687.42997089452"
"2" "mmds-1" "3" "120" "84" "-0.512980205642642" NA NA "-5.80673314287835" "13.6134662857567" "551.406297689244" "222.547206723362"
"3" "cds-hnc" "3" "120" "84" NA NA NA "0.539211440705721" "13.6134662857568" "551.406297689244" "222.547206793209"
"4" "cds-hrp" "3" "120" "84" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "95" "6.33367308764171" "-1.44630980028043" "-0.39551369650656" "1.98335161143555" "2.0332967771289" "551.406297689244" "484.712132622137"
"2" "mmds-1" "3" "120" "95" "-0.630922174244026" NA NA "-5.53367429131196" "13.0673485826239" "551.406297689244" "255.634890610635"
"3" "cds-hnc" "3" "120" "95" NA NA NA "0.469419491481088" "13.0673485826239" "551.406297689244" "255.634889853811"
"4" "cds-hrp" "3" "120" "95" NA NA NA "0.618061732211386" "24.495407377583" "551.406297689244" "194.155363042212"
"1" "mmds-2" "3" "120" "152" "4.57805628172707" "-1.81174594905023" "-0.526741553837034" "7.92166402163063" "-9.84332804326126" "551.406297689244" "733.537915999673"
"2" "mmds-1" "3" "120" "152" "-0.559341302754883" NA NA "-5.77946434940948" "13.558928698819" "551.406297689244" "234.379999321315"
"3" "cds-hnc" "3" "120" "152" NA NA NA "0.511989006811335" "13.5589286988203" "551.406297689244" "234.38003239046"
"4" "cds-hrp" "3" "120" "152" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "101" "-0.378799567789001" "-1.68856494760614" "-0.0869398367213853" "6.30661216143094" "-6.61322432286187" "551.406297689244" "544.373862502026"
"2" "mmds-1" "3" "120" "101" "-0.720688923260131" NA NA "2.47837384725537" "-2.95674769451075" "551.406297689244" "288.448033392179"
"3" "cds-hnc" "3" "120" "101" NA NA NA "0.416019476635898" "-2.95674769451071" "551.406297689244" "288.448033660271"
"4" "cds-hrp" "3" "120" "101" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "129" "0.189616157276499" "-1.80387218534344" "-0.459678389750509" "7.01970793364377" "-8.03941586728755" "551.406297689244" "746.300211925096"
"2" "mmds-1" "3" "120" "129" "-0.670179242201777" NA NA "-4.02133058022898" "10.042661160458" "551.406297689244" "269.058890670596"
"3" "cds-hnc" "3" "120" "129" NA NA NA "0.445999013259651" "10.042661160458" "551.406297689244" "269.058891236018"
"4" "cds-hrp" "3" "120" "129" NA NA NA "0.202878634959932" "-2.70794253146476" "551.406297689244" "591.486629549237"
"1" "mmds-2" "3" "120" "158" "4.17352133627119" "-1.45029959352411" "-0.577575657893114" "8.36943101783058" "-10.7388620356612" "551.406297689244" "592.104110937232"
"2" "mmds-1" "3" "120" "158" "-0.790341407362046" NA NA "-0.671253280304401" "3.3425065606088" "551.406297689244" "319.662739361873"
"3" "cds-hnc" "3" "120" "158" NA NA NA "0.375395628230072" "3.34250656060899" "551.406297689244" "319.662753042117"
"4" "cds-hrp" "3" "120" "158" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "107" "3.98870318584734" "-1.4340387989593" "-0.335411613083773" "6.33319362639273" "-6.66638725278546" "551.406297689244" "448.333893696487"
"2" "mmds-1" "3" "120" "107" "-0.597007335259374" NA NA "0.588767628712169" "0.822464742575661" "551.406297689244" "245.078376337804"
"3" "cds-hnc" "3" "120" "107" NA NA NA "0.489639257692441" "0.822464742575823" "551.406297689244" "245.078388047423"
"4" "cds-hrp" "3" "120" "107" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "135" "-0.101490032465336" "-2.07135679798169" "-0.446770157662242" "3.19404543121157" "-0.388090862423139" "551.406297689244" "918.232332441774"
"2" "mmds-1" "3" "120" "135" "-0.623512946285643" NA NA "-8.37457600805615" "18.7491520161123" "551.406297689244" "253.249636112878"
"3" "cds-hnc" "3" "120" "135" NA NA NA "0.473840680899943" "18.7491520161142" "551.406297689244" "253.249678292902"
"4" "cds-hrp" "3" "120" "135" NA NA NA "0.62331461904059" "30.0927291587207" "551.406297689244" "192.519148972801"
"1" "mmds-2" "3" "120" "164" "-0.202203562903999" "-1.6802609037546" "-0.312817628798392" "8.50503901356267" "-11.0100780271253" "551.406297689244" "649.364534937141"
"2" "mmds-1" "3" "120" "164" "-0.758182369872733" NA NA "1.54191185980211" "-1.08382371960421" "551.406297689244" "304.557551692095"
"3" "cds-hnc" "3" "120" "164" NA NA NA "0.394014172171562" "-1.0838237196038" "551.406297689244" "304.557572989403"
"4" "cds-hrp" "3" "120" "164" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "163" "4.66716439026627" "-1.66626087973221" "-0.44114888068893" "1.44483806510785" "3.11032386978431" "551.406297689244" "596.330021600963"
"2" "mmds-1" "3" "120" "163" "-0.56818387906118" NA NA "-9.40001086404421" "20.8000217280884" "551.406297689244" "236.799894141136"
"3" "cds-hnc" "3" "120" "163" NA NA NA "0.506756976744459" "20.8000217280884" "551.406297689244" "236.799897203018"
"4" "cds-hrp" "3" "120" "163" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "166" "0.856964542971231" "-2.04342317537892" "-0.58270109439333" "5.48660199629485" "-4.9732039925897" "551.406297689244" "933.063541645134"
"2" "mmds-1" "3" "120" "166" "-0.524056119145326" NA NA "-9.51597555965097" "21.0319511193019" "551.406297689244" "225.248687480411"
"3" "cds-hnc" "3" "120" "166" NA NA NA "0.532744386448971" "21.0319511193042" "551.406297689244" "225.248736640596"
"4" "cds-hrp" "3" "120" "166" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "141" "0.550409843048098" "-1.93810997196168" "-0.436000561971199" "3.51709993737529" "-1.03419987475059" "551.406297689244" "723.743548674409"
"2" "mmds-1" "3" "120" "141" "-0.497128005249109" NA NA "-6.96628018641533" "15.9325603728307" "551.406297689244" "218.810324870648"
"3" "cds-hnc" "3" "120" "141" NA NA NA "0.548420189358768" "15.9325603728307" "551.406297689244" "218.810325236765"
"4" "cds-hrp" "3" "120" "141" NA NA NA "0.653037024873688" "23.1448123115696" "551.406297689244" "183.756809230244"
"1" "mmds-2" "3" "120" "113" "4.16208428294162" "-1.55680949701896" "-0.276546031551261" "8.49392193511444" "-10.9878438702289" "551.406297689244" "449.635574084325"
"2" "mmds-1" "3" "120" "113" "-0.487552670477191" NA NA "2.58132693630587" "-3.16265387261175" "551.406297689244" "216.624627875176"
"3" "cds-hnc" "3" "120" "113" NA NA NA "0.55395363406629" "-3.16265387261176" "551.406297689244" "216.62462816453"
"4" "cds-hrp" "3" "120" "113" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "170" "5.19012259646236" "-1.80924824015022" "-0.458017039417688" "6.013141942258" "-6.026283884516" "551.406297689244" "661.783084547442"
"2" "mmds-1" "3" "120" "170" "-0.456857168450107" NA NA "-6.99809294524009" "15.9961858904802" "551.406297689244" "209.96333269758"
"3" "cds-hnc" "3" "120" "170" NA NA NA "0.571528457363576" "15.9961858904818" "551.406297689244" "209.963298334351"
"4" "cds-hrp" "3" "120" "170" NA NA NA "0.691769260112564" "23.9767460105856" "551.406297689244" "173.468245727591"
"1" "mmds-2" "3" "120" "172" "-0.0316425367701866" "-2.03560402566921" "-0.336626164473548" "5.76588198772275" "-5.53176397544549" "551.406297689244" "737.885299794913"
"2" "mmds-1" "3" "120" "172" "-0.534646065700258" NA NA "-2.14308770852557" "6.28617541705114" "551.406297689244" "227.903652359782"
"3" "cds-hnc" "3" "120" "172" NA NA NA "0.526538243922969" "6.28617541705173" "551.406297689244" "227.903673446284"
"4" "cds-hrp" "3" "120" "172" NA NA NA "0.639112879034985" "14.1340181294137" "551.406297689244" "187.760259472773"
"1" "mmds-2" "3" "120" "119" "4.584825942161" "-1.74780461009595" "-0.473141218234154" "4.04298437106432" "-2.08596874212864" "551.406297689244" "654.349320752022"
"2" "mmds-1" "3" "120" "119" "-0.546137850890612" NA NA "-8.16958860465155" "18.3391772093031" "551.406297689244" "230.866756424582"
"3" "cds-hnc" "3" "120" "119" NA NA NA "0.51978033148378" "18.3391772093032" "551.406297689244" "230.866757996488"
"4" "cds-hrp" "3" "120" "119" NA NA NA "0.655092808709507" "27.9036903127606" "551.406297689244" "183.18015158248"
"1" "mmds-2" "3" "120" "169" "-0.0202117679503523" "-1.74575383601727" "-0.393939088361336" "-0.843489229955617" "7.68697845991123" "551.406297689244" "698.602204463339"
"2" "mmds-1" "3" "120" "169" "-0.712482820650663" NA NA "-10.7106340335968" "23.4212680671935" "551.406297689244" "285.12425265337"
"3" "cds-hnc" "3" "120" "169" NA NA NA "0.420869220351533" "23.4212680671959" "551.406297689244" "285.124200576534"
"4" "cds-hrp" "3" "120" "169" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "147" "3.01190925637985" "-1.42642818882106" "-0.339735271083069" "5.2577183248232" "-4.51543664964639" "551.406297689244" "448.310095635623"
"2" "mmds-1" "3" "120" "147" "-0.616839703832309" NA NA "-0.119068532514762" "2.23813706502952" "551.406297689244" "251.139788310925"
"3" "cds-hnc" "3" "120" "147" NA NA NA "0.477821539702575" "2.23813706502954" "551.406297689244" "251.13978761756"
"4" "cds-hrp" "3" "120" "147" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "178" "3.40603850730993" "-1.81829696278101" "-0.503742152331822" "5.25128847718615" "-4.5025769543723" "551.406297689244" "711.864601062625"
"2" "mmds-1" "3" "120" "178" "-0.557607775503247" NA NA "-6.60874872213059" "15.2174974442612" "551.406297689244" "233.91196236607"
"3" "cds-hnc" "3" "120" "178" NA NA NA "0.513013523081109" "15.2174974442612" "551.406297689244" "233.911962552745"
"4" "cds-hrp" "3" "120" "178" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "175" "0.838800337025296" "-1.68081091420137" "-0.555384748686801" "6.11812306438644" "-6.23624612877288" "551.406297689244" "722.05080274228"
"2" "mmds-1" "3" "120" "175" "-0.723148559736308" NA NA "-6.00443499845959" "14.0088699969192" "551.406297689244" "289.458002476675"
"3" "cds-hnc" "3" "120" "175" NA NA NA "0.414567913017388" "14.0088699969192" "551.406297689244" "289.458002493712"
"4" "cds-hrp" "3" "120" "175" NA NA NA "0.594797839448672" "29.8787090185154" "551.406297689244" "201.749219720149"
"1" "mmds-2" "3" "120" "153" "4.52583928044766" "-1.53174033748206" "-0.547144326609063" "7.49222217327634" "-8.98444434655268" "551.406297689244" "617.272600136772"
"2" "mmds-1" "3" "120" "153" "-0.741033059863648" NA NA "-2.32184106749023" "6.64368213498045" "551.406297689244" "296.9966428747"
"3" "cds-hnc" "3" "120" "153" NA NA NA "0.40404497338106" "6.64368213498042" "551.406297689244" "296.996641229902"
"4" "cds-hrp" "3" "120" "153" NA NA NA "0.57616082937112" "21.9450048535533" "551.406297689244" "208.27517922553"
"1" "mmds-2" "3" "120" "90" "0.154587370127397" "-2.01211577161826" "-0.448829765385805" "1.96830217833128" "2.06339564333745" "551.406297689244" "822.017948141488"
"2" "mmds-1" "3" "120" "90" "-0.556327510401874" NA NA "-9.47867709318316" "20.9573541863663" "551.406297689244" "233.567628049013"
"3" "cds-hnc" "3" "120" "90" NA NA NA "0.513769826800582" "20.9573541863663" "551.406297689244" "233.567628420845"
"4" "cds-hrp" "3" "120" "90" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "176" "6.03520321917458" "-1.71795839308333" "-0.311913406856195" "8.01610170738172" "-10.0322034147634" "551.406297689244" "510.955565923415"
"2" "mmds-1" "3" "120" "176" "-0.336014268181858" NA NA "-1.11407371258034" "4.22814742516068" "551.406297689244" "188.182838698717"
"3" "cds-hnc" "3" "120" "176" NA NA NA "0.637677701331387" "4.22814742516072" "551.406297689244" "188.182838680819"
"4" "cds-hrp" "3" "120" "176" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "184" "6.05346000567922" "-1.68850685668973" "-0.510351296438031" "3.33266114351701" "-0.665322287034022" "551.406297689244" "664.100771970444"
"2" "mmds-1" "3" "120" "184" "-0.627675289209553" NA NA "-8.83943774361564" "19.6788754872313" "551.406297689244" "254.584035021275"
"3" "cds-hnc" "3" "120" "184" NA NA NA "0.471357119759633" "19.6788754872313" "551.406297689244" "254.584040358176"
"4" "cds-hrp" "3" "120" "184" NA NA NA NA NA NA NA
"1" "mmds-2" "3" "120" "181" "6.95892497904454" "-1.81098892156438" "-0.438003523064235" "8.22758567672304" "-10.4551713534461" "551.406297689244" "642.8294438253"
"2" "mmds-1" "3" "120" "181" "-0.329395791796084" NA NA "-6.10385739408914" "14.2077147881783" "551.406297689244" "187.167522480453"
"3" "cds-hnc" "3" "120" "181" NA NA NA "0.641136870500434" "14.2077147881784" "551.406297689244" "187.167523069349"
"4" "cds-hrp" "3" "120" "181" NA NA NA "0.750046812679543" "18.9982211119831" "551.406297689244" "159.990013918331"
"1" "mmds-2" "3" "120" "96" "-0.323798739176951" "-2.00663165652296" "-0.126264496409307" "5.00065328540775" "-4.00130657081549" "551.406297689244" "619.017481087332"
"2" "mmds-1" "3" "120" "96" "-0.597049787989933" NA NA "0.43692113192824" "1.12615773614352" "551.406297689244" "245.091025099966"
"3" "cds-hnc" "3" "120" "96" NA NA NA "0.4896139875274" "1.12615773614367" "551.406297689244" "245.09103713726"
"4" "cds-hrp" "3" "120" "96" NA NA NA "0.616161404960658" "9.83207545083389" "551.406297689244" "194.754165116301"
"1" "mmds-2" "3" "120" "190" "4.29852340121412" "-1.66418261923952" "-0.341099128904023" "8.92475883392737" "-11.8495176678547" "551.406297689244" "519.004324469138"
