"","","","","","","","","1","","",""
"444","cds-hrp-w","1","60","22",NA,NA,NA,NA,NA,NA,NA
"445","cds-hnc-w","1","60","23",NA,NA,NA,"0.542173001494394","2.9115236632923","250.321257010432","110.665783494607"
"446","cds-hrp-w","1","60","23",NA,NA,NA,"0.830364573182769","4.94024232888884","250.321257010432","72.2574179315253"
"447","cds-hnc-w","1","60","24",NA,NA,NA,"0.758241449615637","-7.38797713995357","250.321257010432","79.130466990976"
"448","cds-hrp-w","1","60","24",NA,NA,NA,"0.999999999998987","-3.71075860550541","250.321257010432","60.0000000000608"
"449","cds-hnc-w","1","60","25",NA,NA,NA,"0.471366149523696","13.7570100235337","250.321257010432","127.289581699128"
"450","cds-hrp-w","1","60","25",NA,NA,NA,"20.4959718131372","250.321257010432","cds-hrp-w","1"
"451","cds-hnc-w","1","60","26",NA,NA,NA,"0.625615932691621","5.95759855369091","250.321257010432","95.9054858815036"
"452","cds-hrp-w","1","60","26",NA,NA,NA,"0.878898452599687","8.27385789643663","250.321257010432","68.2672723140273"
"453","cds-hnc-w","1","60","27",NA,NA,NA,"0.523671780018296","-5.82250684646228","250.321257010432","114.575583961969"
"454","cds-hrp-w","1","60","27",NA,NA,NA,"0.623658247088731","-1.88919757298142","250.321257010432","96.2065366409939"
"455","cds-hnc-w","1","60","28",NA,NA,NA,"0.538001138264824","5.44953492177569","250.321257010432","111.523927613822"
"456","cds-hrp-w","1","60","28",NA,NA,NA,"0.219799450138049","3.40053289786525","250.321257010432","272.976115100906"
"457","cds-hnc-w","1","60","29",NA,NA,NA,"0.574793457774176","-0.304786801222346","250.321257010432","104.385321698586"
"458","cds-hrp-w","1","60","29",NA,NA,NA,"0.689921284034544","5.47055506874675","250.321257010432","86.966442967421"
"459","cds-hnc-w","1","60","30",NA,NA,NA,"0.541704931026364","0.696605726518835","250.321257010432","110.761406373611"
"460","cds-hrp-w","1","60","30",NA,NA,NA,"0.436307477380492","3.35201215546708","250.321257010432","137.517698207303"
"461","cds-hnc-w","1","60","31",NA,NA,NA,"0.660076601806114","-8.1670543819612","250.321257010432","90.8985409205944"
"462","cds-hrp-w","1","60","31",NA,NA,NA,"0.72547563926984","-3.61569382092679","250.321257010432","82.7043621483795"
"463","cds-hnc-w","1","60","32",NA,NA,NA,"0.514872745453475","5.00670431066039","250.321257010432","116.533649391667"
"464","cds-hrp-w","1","60","32",NA,NA,NA,NA,NA,NA,NA
"465","cds-hnc-w","1","60","33",NA,NA,NA,"0.484614612965799","1.97381561362548","250.321257010432","123.80972095085"
"466","cds-hrp-w","1","60","33",NA,NA,NA,"0.629966994275379","0.463025875018412","250.321257010432","95.243085027042"
"467","cds-hnc-w","1","60","34",NA,NA,NA,"0.819390139889973","-4.01228443224601","250.321257010432","73.22519161392"
"468","cds-hrp-w","1","60","34",NA,NA,NA,"0.938040635084031","-4.12889884921583","250.321257010432","63.9631139163019"
"469","cds-hnc-w","1","60","35",NA,NA,NA,"0.55871294146269","-9.47334169195691","250.321257010432","107.389672848677"
"470","cds-hrp-w","1","60","35",NA,NA,NA,"0.633690030419297","-7.57458766119755","250.321257010432","94.683515788152"
"471","cds-hnc-w","1","60","36",NA,NA,NA,"0.655358917522985","-7.84660068994719","250.321257010432","91.5528855955419"
"472","cds-hrp-w","1","60","36",NA,NA,NA,"0.919701297529457","-5.44854353882094","250.321257010432","65.2385727422313"
"473","cds-hnc-w","1","60","37",NA,NA,NA,"0.521521973552279","-4.12659280172432","250.321257010432","115.047884926723"
"474","cds-hrp-w","1","60","37",NA,NA,NA,NA,NA,NA,NA
"475","cds-hnc-w","1","60","38",NA,NA,NA,"0.575435403814957","-0.0760773735347287","250.321257010432","104.268871192524"
"476","cds-hrp-w","1","60","38",NA,NA,NA,"0.668881805272903","5.11178659090576","250.321257010432","89.7019466324399"
"477","cds-hnc-w","1","60","39",NA,NA,NA,"0.574999839904145","0.466099047615118","250.321257010432","104.347855140277"
"478","cds-hrp-w","1","60","39",NA,NA,NA,NA,NA,NA,NA
"479","cds-hnc-w","1","60","40",NA,NA,NA,"0.383070968688126","3.13163568618606","250.321257010432","156.628940599382"
"480","cds-hrp-w","1","60","40",NA,NA,NA,NA,NA,NA,NA
"481","cds-hnc-w","1","60","41",NA,NA,NA,"0.575240428070616","0.23016187648878","250.321257010432","104.304212764118"
"482","cds-hrp-w","1","60","41",NA,NA,NA,"0.345542696611921","0.157888895080174","250.321257010432","173.639902067981"
"483","cds-hnc-w","1","60","42",NA,NA,NA,"0.785193921600093","1.08453949313143","250.321257010432","76.4142441114803"
"484","cds-hrp-w","1","60","42",NA,NA,NA,"0.908063259551272","-1.71442250211366","250.321257010432","66.0746917892588"
"485","cds-hnc-w","1","60","43",NA,NA,NA,"0.606953838766965","-10.0158138937962","250.321257010432","98.8543051674092"
"486","cds-hrp-w","1","60","43",NA,NA,NA,"0.648108490322835","-6.21472142625677","250.321257010432","92.5770930266827"
"487","cds-hnc-w","1","60","44",NA,NA,NA,"0.630161756519917","-9.83839600620544","250.321257010432","95.2136485262949"
"488","cds-hrp-w","1","60","44",NA,NA,NA,"0.837920558757355","-7.31829140577918","250.321257010432","71.6058334801818"
"489","cds-hnc-w","1","60","45",NA,NA,NA,"0.371189703365204","8.51779720091628","250.321257010432","161.642414797717"
"490","cds-hrp-w","1","60","45",NA,NA,NA,NA,NA,NA,NA
"491","cds-hnc-w","1","60","46",NA,NA,NA,"0.618668951760338","0.380315502470796","250.321257010432","96.9824004086163"
"492","cds-hrp-w","1","60","46",NA,NA,NA,NA,NA,NA,NA
"493","cds-hnc-w","1","60","47",NA,NA,NA,"0.433534379715891","-2.11453034059303","250.321257010432","138.397328579385"
"494","cds-hrp-w","1","60","47",NA,NA,NA,NA,NA,NA,NA
"495","cds-hnc-w","1","60","48",NA,NA,NA,"0.544117673278923","4.96518309651483","250.321257010432","110.270264956535"
"496","cds-hrp-w","1","60","48",NA,NA,NA,"0.219777908261354","2.33572681817574","250.321257010432","273.002871283357"
"497","cds-hnc-w","1","60","49",NA,NA,NA,"0.560479148020551","2.79903304108965","250.321257010432","107.051261785389"
"498","cds-hrp-w","1","60","49",NA,NA,NA,"0.658107879548849","8.09361142613729","250.321257010432","91.1704628747671"
"499","cds-hnc-w","1","60","50",NA,NA,NA,"0.428143648871956","-2.22926130275286","250.321257010432","140.139880991074"
"500","cds-hrp-w","1","60","50",NA,NA,NA,NA,NA,NA,NA
"501","cds-hnc-w","1","60","51",NA,NA,NA,"0.595408997369868","-3.17914474792313","250.321257010432","100.771067056496"
"502","cds-hrp-w","1","60","51",NA,NA,NA,NA,NA,NA,NA
"503","cds-hnc-w","1","60","52",NA,NA,NA,"0.689672037931947","-6.23892519271926","250.321257010432","86.9978724669137"
"504","cds-hrp-w","1","60","52",NA,NA,NA,"0.963490171077649","-2.89980952344134","250.321257010432","62.2735984248712"
"505","cds-hnc-w","1","60","53",NA,NA,NA,"0.615239392735027","1.26302078729515","250.321257010432","97.5230141445786"
"506","cds-hrp-w","1","60","53",NA,NA,NA,"0.720332323875072","6.67128809652283","250.321257010432","83.2948876668845"
"507","cds-hnc-w","1","60","54",NA,NA,NA,"0.552461753476022","-2.59746972399637","250.321257010432","108.604803178659"
"508","cds-hrp-w","1","60","54",NA,NA,NA,"0.334596087289911","-0.973529005125179","250.321257010432","179.320686281705"
"509","cds-hnc-w","1","60","55",NA,NA,NA,"0.502087569034846","-0.758016866164037","250.321257010432","119.501066547688"
"510","cds-hrp-w","1","60","55",NA,NA,NA,"0.620055713526633","-2.58822012357302","250.321257010432","96.7654981497446"
"511","cds-hnc-w","1","60","56",NA,NA,NA,NA,NA,NA,NA
"512","cds-hrp-w","1","60","56",NA,NA,NA,NA,NA,NA,NA
"513","cds-hnc-w","1","60","57",NA,NA,NA,"0.499340797101695","4.73930028739929","250.321257010432","120.158417554215"
"514","cds-hrp-w","1","60","57",NA,NA,NA,"0.406332142124593","7.58697084417711","250.321257010432","147.662450935526"
"515","cds-hnc-w","1","60","58",NA,NA,NA,"0.596592642184196","2.69949351774425","250.321257010432","100.571136412834"
"516","cds-hrp-w","1","60","58",NA,NA,NA,NA,NA,NA,NA
"517","cds-hnc-w","1","60","59",NA,NA,NA,"0.485924736349475","-2.09626435654329","250.321257010432","123.475912032698"
"518","cds-hrp-w","1","60","59",NA,NA,NA,NA,NA,NA,NA
"519","cds-hnc-w","1","60","60",NA,NA,NA,"0.594694481230281","-0.325348976956234","250.321257010432","100.892141921133"
"520","cds-hrp-w","1","60","60",NA,NA,NA,NA,NA,NA,NA
"521","cds-hnc-w","1","60","61",NA,NA,NA,"0.536722848985485","1.11788110637462","250.321257010432","111.789539262977"
"522","cds-hrp-w","1","60","61",NA,NA,NA,"0.649830766604129","6.97444478392413","250.321257010432","92.3317317115448"
"523","cds-hnc-w","1","60","62",NA,NA,NA,"0.429563716574774","-4.65838712687593","250.321257010432","139.676601362945"
"524","cds-hrp-w","1","60","62",NA,NA,NA,"0.533328079331716","-1.63138344596253","250.321257010432","112.501108276884"
"525","cds-hnc-w","1","60","63",NA,NA,NA,"0.552399189187208","-0.845437983357638","250.321257010432","108.617103671501"
"526","cds-hrp-w","1","60","63",NA,NA,NA,"0.652129582059752","4.59134958784924","250.321257010432","92.0062540492182"
"527","cds-hnc-w","1","60","64",NA,NA,NA,"0.444639165083781","-4.74919188893504","250.321257010432","134.940879507757"
"528","cds-hrp-w","1","60","64",NA,NA,NA,"0.410042682161349","-2.90890730386405","250.321257010432","146.326230439568"
"529","cds-hnc-w","1","60","65",NA,NA,NA,"0.888480980785518","-14.7895696472499","250.321257010432","67.5309897426878"
"530","cds-hrp-w","1","60","65",NA,NA,NA,"0.910294289412727","-15.7730335827216","250.321257010432","65.9127500829526"
"531","cds-hnc-w","1","60","66",NA,NA,NA,"0.454922203456119","5.50736786259485","250.321257010432","131.890682723706"
"532","cds-hrp-w","1","60","66",NA,NA,NA,"0.591522875256504","6.75939174939187","250.321257010432","101.43310176125"
"533","cds-hnc-w","1","60","67",NA,NA,NA,"0.513255888401863","-0.773967195690596","250.321257010432","116.900753319798"
"534","cds-hrp-w","1","60","67",NA,NA,NA,"0.618888719678493","4.65813309127506","250.321257010432","96.947961874583"
"535","cds-hnc-w","1","60","68",NA,NA,NA,"0.508182011939258","3.48813903776888","250.321257010432","118.067933516647"
"536","cds-hrp-w","1","60","68",NA,NA,NA,"0.305876649906007","2.23002087021952","250.321257010432","196.157503419883"
"537","cds-hnc-w","1","60","69",NA,NA,NA,"0.533909625270247","7.96139869677136","250.321257010432","112.378569630825"
"538","cds-hrp-w","1","60","69",NA,NA,NA,"0.687448890301255","12.3969108663403","250.321257010432","87.2792157300693"
"539","cds-hnc-w","1","60","70",NA,NA,NA,"0.360116857255265","-4.51047095518461","250.321257010432","166.612583641064"
"540","cds-hrp-w","1","60","70",NA,NA,NA,NA,NA,NA,NA
"541","cds-hnc-w","1","60","71",NA,NA,NA,"0.46116322712716","7.72531534275837","250.321257010432","130.105777023405"
"542","cds-hrp-w","1","60","71",NA,NA,NA,"0.640387461283059","16.8442912337559","250.321257010432","93.6932773164953"
"543","cds-hnc-w","1","60","72",NA,NA,NA,"0.62706499439841","4.38483024750377","250.321257010432","95.6838613795727"
"544","cds-hrp-w","1","60","72",NA,NA,NA,NA,NA,NA,NA
"545","cds-hnc-w","1","60","73",NA,NA,NA,"0.483950017194267","-7.39851236740289","250.321257010432","123.979745569293"
"546","cds-hrp-w","1","60","73",NA,NA,NA,"0.559520523971712","-4.80471300597075","250.321257010432","107.234672240608"
"547","cds-hnc-w","1","60","74",NA,NA,NA,"0.458977665965326","-9.00039925015107","250.321257010432","130.725315084357"
"548","cds-hrp-w","1","60","74",NA,NA,NA,"0.603337764233217","-6.90980833907792","250.321257010432","99.4467834716994"
"549","cds-hnc-w","1","60","75",NA,NA,NA,"0.546487738344823","8.24299412692277","250.321257010432","109.79203336149"
"550","cds-hrp-w","1","60","75",NA,NA,NA,"0.665221804198022","11.7537777459042","250.321257010432","90.1954800960482"
"551","cds-hnc-w","1","60","76",NA,NA,NA,"0.54786883847594","10.9212633313214","250.321257010432","109.515263118282"
"552","cds-hrp-w","1","60","76",NA,NA,NA,"0.836989178097242","15.4068768159208","250.321257010432","71.6855146638816"
"553","cds-hnc-w","1","60","77",NA,NA,NA,"0.598145849907207","-5.26309461951082","250.321257010432","100.309982940295"
"554","cds-hrp-w","1","60","77",NA,NA,NA,"0.767396625035643","-3.86344073417177","250.321257010432","78.1864267349537"
"555","cds-hnc-w","1","60","78",NA,NA,NA,"0.489553849014919","-0.456178869656914","250.321257010432","122.560572490099"
"556","cds-hrp-w","1","60","78",NA,NA,NA,NA,NA,NA,NA
"557","cds-hnc-w","1","60","79",NA,NA,NA,"0.634124748825931","-1.1501709855786","250.321257010432","94.6186063721512"
"558","cds-hrp-w","1","60","79",NA,NA,NA,NA,NA,NA,NA
"559","cds-hnc-w","1","60","80",NA,NA,NA,"0.4052798419106","-1.76232357137673","250.321257010432","148.045853248322"
"560","cds-hrp-w","1","60","80",NA,NA,NA,"0.387203475504021","0.0952125604720426","250.321257010432","154.957286790616"
"561","cds-hnc-w","1","60","81",NA,NA,NA,"0.603727566083002","-0.473817574565093","250.321257010432","99.3825748081727"
"562","cds-hrp-w","1","60","81",NA,NA,NA,"0.85949995610454","2.61891653109446","250.321257010432","69.8080314883719"
"563","cds-hnc-w","1","60","82",NA,NA,NA,"0.422954464185025","-1.0665338608704","250.321257010432","141.859242733403"
"564","cds-hrp-w","1","60","82",NA,NA,NA,"0.521438524848605","3.83127028467907","250.321257010432","115.066296678828"
"565","cds-hnc-w","1","60","83",NA,NA,NA,"0.678676072753005","-5.3396515390599","250.321257010432","88.4074191043953"
"566","cds-hrp-w","1","60","83",NA,NA,NA,"0.735312848498404","-0.939898827586505","250.321257010432","81.5979213779919"
"567","cds-hnc-w","1","60","84",NA,NA,NA,"0.511168297404337","-0.883721847807383","250.321257010432","117.378171347234"
"568","cds-hrp-w","1","60","84",NA,NA,NA,NA,NA,NA,NA
"569","cds-hnc-w","1","60","85",NA,NA,NA,"0.614212977968368","-8.10383110316295","250.321257010432","97.6859854027538"
"570","cds-hrp-w","1","60","85",NA,NA,NA,"0.67883799515918","-6.22635490096511","250.321257010432","88.3863313896133"
"571","cds-hnc-w","1","60","86",NA,NA,NA,"0.485224941644313","8.81080334324099","250.321257010432","123.653989831343"
"572","cds-hrp-w","1","60","86",NA,NA,NA,"0.602985794387811","14.6177491172525","250.321257010432","99.5048317198181"
"573","cds-hnc-w","1","60","87",NA,NA,NA,"0.435471628491939","2.38619908936646","250.321257010432","137.781651144032"
"574","cds-hrp-w","1","60","87",NA,NA,NA,"0.596942225865959","10.8321343807427","250.321257010432","100.512239543719"
"575","cds-hnc-w","1","60","88",NA,NA,NA,"0.43893117522994","-5.98891236347114","250.321257010432","136.695690317664"
"576","cds-hrp-w","1","60","88",NA,NA,NA,"0.462649122483337","-3.49066743349578","250.321257010432","129.687914845577"
"577","cds-hnc-w","1","60","89",NA,NA,NA,"0.36927947029525","-7.16159389005484","250.321257010432","162.478569285285"
"578","cds-hrp-w","1","60","89",NA,NA,NA,"0.351652752444529","-5.23922988343034","250.321257010432","170.622864695093"
"579","cds-hnc-w","1","60","90",NA,NA,NA,"0.514636428849234","1.2209047518799","250.321257010432","116.587160637199"
"580","cds-hrp-w","1","60","90",NA,NA,NA,"3.29888639509417","250.321257010432","cds-hrp-w","1"
"581","cds-hnc-w","1","60","91",NA,NA,NA,"0.559451290767832","-7.51235015542669","250.321257010432","107.247942743418"
"582","cds-hrp-w","1","60","91",NA,NA,NA,"0.807766240644051","-4.9260174966767","250.321257010432","74.2789150883065"
"583","cds-hnc-w","1","60","92",NA,NA,NA,"0.410737287039847","10.836077805297","250.321257010432","146.078775638841"
"584","cds-hrp-w","1","60","92",NA,NA,NA,NA,NA,NA,NA
"585","cds-hnc-w","1","60","93",NA,NA,NA,"0.542559135160682","-2.15136675043903","250.321257010432","110.587023813046"
"586","cds-hrp-w","1","60","93",NA,NA,NA,"0.652662776789116","3.52273582126806","250.321257010432","91.9310892758126"
"587","cds-hnc-w","1","60","94",NA,NA,NA,"0.625278465023105","6.97931513201148","250.321257010432","95.9572468208752"
"588","cds-hrp-w","1","60","94",NA,NA,NA,"0.72125736602443","9.41774240938447","250.321257010432","83.1880585576823"
"589","cds-hnc-w","1","60","95",NA,NA,NA,"0.315337032509043","-5.0278400548893","250.321257010432","190.272609349425"
"590","cds-hrp-w","1","60","95",NA,NA,NA,"0.283687301902754","-3.75308879621314","250.321257010432","211.500478158756"
"591","cds-hnc-w","1","60","96",NA,NA,NA,"0.413495043341294","1.26153999162951","250.321257010432","145.104520516529"
"592","cds-hrp-w","1","60","96",NA,NA,NA,NA,NA,NA,NA
"593","cds-hnc-w","1","60","97",NA,NA,NA,"0.450385956463066","3.654479502909","250.321257010432","133.219073860977"
"594","cds-hrp-w","1","60","97",NA,NA,NA,NA,NA,NA,NA
"595","cds-hnc-w","1","60","98",NA,NA,NA,"0.470238685559567","1.66710926084177","250.321257010432","127.594776530566"
"596","cds-hrp-w","1","60","98",NA,NA,NA,"0.611163799484866","8.47254170860963","250.321257010432","98.1733539364936"
"597","cds-hnc-w","1","60","99",NA,NA,NA,"0.463172625846747","-1.08570274275182","250.321257010432","129.541334378972"
"598","cds-hrp-w","1","60","99",NA,NA,NA,NA,NA,NA,NA
"599","cds-hnc-w","1","60","100",NA,NA,NA,"0.473253896427262","-5.38627850047982","250.321257010432","126.781840472859"
"600","cds-hrp-w","1","60","100",NA,NA,NA,"0.540713288729308","-3.24429006086591","250.321257010432","110.964537492692"
"601","cds-hnc-w","1","60","101",NA,NA,NA,"0.573365876374375","-0.4912776161899","250.321257010432","104.645223010836"
"602","cds-hrp-w","1","60","101",NA,NA,NA,"0.670155148788702","4.74387726711892","250.321257010432","89.5315064107906"
"603","cds-hnc-w","1","60","102",NA,NA,NA,"0.501011549042247","12.9173068212885","250.321257010432","119.757718389323"
"604","cds-hrp-w","1","60","102",NA,NA,NA,"0.670438313081853","21.1184095439715","250.321257010432","89.4936921552015"
"605","cds-hnc-w","1","60","103",NA,NA,NA,"0.45727764408192","5.72238168972821","250.321257010432","131.211312812947"
"606","cds-hrp-w","1","60","103",NA,NA,NA,NA,NA,NA,NA
"607","cds-hnc-w","1","60","104",NA,NA,NA,"0.498545617579731","0.890753982154048","250.321257010432","120.350070052324"
"608","cds-hrp-w","1","60","104",NA,NA,NA,"0.614695091505392","6.89430387594689","250.321257010432","97.6093689849705"
"609","cds-hnc-w","1","60","105",NA,NA,NA,"0.435173997706547","0.113655198506276","250.321257010432","137.87588485574"
"610","cds-hrp-w","1","60","105",NA,NA,NA,"0.585372138082684","7.61660534990169","250.321257010432","102.498899582961"
"611","cds-hnc-w","1","60","106",NA,NA,NA,"0.509402491963216","-3.54710553096919","250.321257010432","117.785053953628"
"612","cds-hrp-w","1","60","106",NA,NA,NA,"0.635117120869276","2.69050347653831","250.321257010432","94.4707645699723"
"613","cds-hnc-w","1","60","107",NA,NA,NA,"0.434572260070872","21.8221218786917","250.321257010432","138.066796970002"
"614","cds-hrp-w","1","60","107",NA,NA,NA,NA,NA,NA,NA
"615","cds-hnc-w","1","60","108",NA,NA,NA,"0.653667210658965","-10.5230301329486","250.321257010432","91.7898267216336"
"616","cds-hrp-w","1","60","108",NA,NA,NA,"0.698880445614832","-8.51293575138311","250.321257010432","85.8515936115736"
"617","cds-hnc-w","1","60","109",NA,NA,NA,"0.526770136988671","-2.05420423700375","250.321257010432","113.901673209866"
"618","cds-hrp-w","1","60","109",NA,NA,NA,NA,NA,NA,NA
"619","cds-hnc-w","1","60","110",NA,NA,NA,"0.630925198188429","-3.47632714388203","250.321257010432","95.0984366645643"
"620","cds-hrp-w","1","60","110",NA,NA,NA,"0.717987709818946","0.373230725837153","250.321257010432","83.566890044859"
"621","cds-hnc-w","1","60","111",NA,NA,NA,"0.469949595748141","8.67576615813701","250.321257010432","127.67326654358"
"622","cds-hrp-w","1","60","111",NA,NA,NA,"0.61515404002952","16.156757210718","250.321257010432","97.5365454758629"
"623","cds-hnc-w","1","60","112",NA,NA,NA,"0.695994104959216","-9.33159961191293","250.321257010432","86.2076267205106"
"624","cds-hrp-w","1","60","112",NA,NA,NA,"0.721333442372565","-5.39359507864638","250.321257010432","83.1792850233752"
"625","cds-hnc-w","1","60","113",NA,NA,NA,"0.492012874274136","-12.4711990764742","250.321257010432","121.948028470836"
"626","cds-hrp-w","1","60","113",NA,NA,NA,"0.631995340230592","-13.2159491046445","250.321257010432","94.9374088392933"
"627","cds-hnc-w","1","60","114",NA,NA,NA,"0.464121706227274","-3.56612216250292","250.321257010432","129.276435889467"
"628","cds-hrp-w","1","60","114",NA,NA,NA,NA,NA,NA,NA
"629","cds-hnc-w","1","60","115",NA,NA,NA,"0.509849960275668","-7.20254136515376","250.321257010432","117.681680248752"
"630","cds-hrp-w","1","60","115",NA,NA,NA,"0.603563510004375","-2.3723336119544","250.321257010432","99.4095882296879"
"631","cds-hnc-w","1","60","116",NA,NA,NA,"0.425156659226767","10.0396537764091","250.321257010432","141.124450712173"
"632","cds-hrp-w","1","60","116",NA,NA,NA,"0.468990506431","15.7926421859591","250.321257010432","127.934359389485"
"633","cds-hnc-w","1","60","117",NA,NA,NA,"0.529128665577048","-4.62334245622124","250.321257010432","113.3939699422"
"634","cds-hrp-w","1","60","117",NA,NA,NA,NA,NA,NA,NA
"635","cds-hnc-w","1","60","118",NA,NA,NA,"0.617258802609594","-4.88810890269173","250.321257010432","97.2039600672152"
"636","cds-hrp-w","1","60","118",NA,NA,NA,"0.821909001540417","-2.94046510406337","250.321257010432","73.000782188233"
"637","cds-hnc-w","1","60","119",NA,NA,NA,"0.460375475860016","17.7572712370962","250.321257010432","130.328401807059"
"638","cds-hrp-w","1","60","119",NA,NA,NA,NA,NA,NA,NA
"639","cds-hnc-w","1","60","120",NA,NA,NA,"0.424787423831","7.06301528400093","250.321257010432","141.247119462442"
"640","cds-hrp-w","1","60","120",NA,NA,NA,"0.252761970898792","4.21972199779024","250.321257010432","237.377481219374"
"641","cds-hnc-w","1","60","121",NA,NA,NA,"0.569931767245453","-0.452557040149425","250.321257010432","105.275760096664"
"642","cds-hrp-w","1","60","121",NA,NA,NA,"0.674884953689174","2.01268243678873","250.321257010432","88.9040416029688"
"643","cds-hnc-w","1","60","122",NA,NA,NA,"0.456636136414039","7.33635094006957","250.321257010432","131.395645712973"
"644","cds-hrp-w","1","60","122",NA,NA,NA,NA,NA,NA,NA
"645","cds-hnc-w","1","60","123",NA,NA,NA,"0.370547390576984","-4.13224719568333","250.321257010432","161.922608351318"
"646","cds-hrp-w","1","60","123",NA,NA,NA,"0.373022454596378","-2.19478696395113","250.321257010432","160.848225785555"
"647","cds-hnc-w","1","60","124",NA,NA,NA,"0.640360725496654","9.6687143655546","250.321257010432","93.6971891170635"
"648","cds-hrp-w","1","60","124",NA,NA,NA,NA,NA,NA,NA
"649","cds-hnc-w","1","60","125",NA,NA,NA,"0.533308544425174","-5.91295954471814","250.321257010432","112.505229153362"
"650","cds-hrp-w","1","60","125",NA,NA,NA,"0.730892157949772","-4.72099054399274","250.321257010432","82.0914540502202"
"651","cds-hnc-w","1","60","126",NA,NA,NA,"0.433287016061821","4.68803235340753","250.321257010432","138.476339645126"
"652","cds-hrp-w","1","60","126",NA,NA,NA,NA,NA,NA,NA
"653","cds-hnc-w","1","60","127",NA,NA,NA,"0.452584316183721","1.67364741973525","250.321257010432","132.57198240083"
"654","cds-hrp-w","1","60","127",NA,NA,NA,NA,NA,NA,NA
"655","cds-hnc-w","1","60","128",NA,NA,NA,"0.639416004629175","5.81957937375581","250.321257010432","93.8356243284786"
"656","cds-hrp-w","1","60","128",NA,NA,NA,"0.738621085287119","11.056927824875","250.321257010432","81.232449486162"
"657","cds-hnc-w","1","60","129",NA,NA,NA,"0.603833507665045","7.22025724567056","250.321257010432","99.3651383011405"
"658","cds-hrp-w","1","60","129",NA,NA,NA,"0.724374793548825","13.0000229150517","250.321257010432","82.8300494914389"
"659","cds-hnc-w","1","60","130",NA,NA,NA,"0.519699378428821","-1.72594810369971","250.321257010432","115.451359940808"
"660","cds-hrp-w","1","60","130",NA,NA,NA,NA,NA,NA,NA
"661","cds-hnc-w","1","60","131",NA,NA,NA,"0.596254106508315","-3.41862898781992","250.321257010432","100.628237768226"
"662","cds-hrp-w","1","60","131",NA,NA,NA,"0.69762645876288","1.92486674424889","250.321257010432","86.0059122562519"
"663","cds-hnc-w","1","60","132",NA,NA,NA,"0.443411887085262","-6.32013034663363","250.321257010432","135.314369658436"
"664","cds-hrp-w","1","60","132",NA,NA,NA,"0.406502025908435","-4.5649307789864","250.321257010432","147.600740404465"
"665","cds-hnc-w","1","60","133",NA,NA,NA,"0.629831788528628","-6.29902533932764","250.321257010432","95.2635308233142"
"666","cds-hrp-w","1","60","133",NA,NA,NA,"0.554732033627991","-5.21639691233065","250.321257010432","108.16033032669"
"667","cds-hnc-w","1","60","134",NA,NA,NA,"0.515040091669811","-3.85852034032541","250.321257010432","116.495785416382"
"668","cds-hrp-w","1","60","134",NA,NA,NA,"0.359248506700378","-0.314539653787466","250.321257010432","167.015308013629"
"669","cds-hnc-w","1","60","135",NA,NA,NA,"0.445659141972048","4.00912612947265","250.321257010432","134.632041282715"
"670","cds-hrp-w","1","60","135",NA,NA,NA,"0.216519549585356","0.950610022511879","250.321257010432","277.111235982628"
"671","cds-hnc-w","1","60","136",NA,NA,NA,"0.583312836775751","-3.02175243762302","250.321257010432","102.860757071023"
"672","cds-hrp-w","1","60","136",NA,NA,NA,"0.371985630259776","-1.22963890180995","250.321257010432","161.296553197765"
"673","cds-hnc-w","1","60","137",NA,NA,NA,"0.466386906289649","-7.91993443808663","250.321257010432","128.648551644237"
"674","cds-hrp-w","1","60","137",NA,NA,NA,"0.476795233322318","-5.92266855721247","250.321257010432","125.840184227344"
"675","cds-hnc-w","1","60","138",NA,NA,NA,"0.645465918590252","-6.58190293876695","250.321257010432","92.9561085596041"
"676","cds-hrp-w","1","60","138",NA,NA,NA,"0.686598912680869","-2.56922139447149","250.321257010432","87.3872633525243"
"677","cds-hnc-w","1","60","139",NA,NA,NA,"0.521973294422762","2.90674296059396","250.321257010432","114.948409508867"
"678","cds-hrp-w","1","60","139",NA,NA,NA,"0.65864508938911","9.52521551463787","250.321257010432","91.0961016283438"
"679","cds-hnc-w","1","60","140",NA,NA,NA,"0.560585879720942","2.53918505459255","250.321257010432","107.030879960565"
"680","cds-hrp-w","1","60","140",NA,NA,NA,"0.680382233003804","8.53634320413448","250.321257010432","88.1857242731153"
"681","cds-hnc-w","1","60","141",NA,NA,NA,"0.536075492374826","0.492862093862113","250.321257010432","111.924534610226"
"682","cds-hrp-w","1","60","141",NA,NA,NA,"0.652024930399599","6.40224975195603","250.321257010432","92.0210212870671"
"683","cds-hnc-w","1","60","142",NA,NA,NA,"0.478903506045431","-0.591896207744263","250.321257010432","125.286199083095"
"684","cds-hrp-w","1","60","142",NA,NA,NA,"0.599492926193577","2.09803370042806","250.321257010432","100.084583784773"
"685","cds-hnc-w","1","60","143",NA,NA,NA,"0.6603511203748","-10.0391360346932","250.321257010432","90.8607529369305"
"686","cds-hrp-w","1","60","143",NA,NA,NA,"0.686373818713599","-6.23412560890153","250.321257010432","87.4159217093273"
"687","cds-hnc-w","1","60","144",NA,NA,NA,"0.569730915593027","-3.24457973831476","250.321257010432","105.312873775766"
"688","cds-hrp-w","1","60","144",NA,NA,NA,"0.690082852560756","-1.80241168541833","250.321257010432","86.9460815862216"
