"","","","","beta_1","beta_2","alpha_1","",""
"278",1,60,78,-1.47009642096392,-0.335872517767318,-0.284654880225037,90.650952488857,118.869396530886
"279",1,60,79,-1.56364426505707,-0.608584408207895,0.0651598070781423,119.479362452711,118.869396530886
"280",1,60,80,-2.12558718907435,-0.237880045782088,-0.0875463945289276,98.5333036179289,118.869396530886
"281",1,60,81,7.02831279905778,-1.67438862118744,-0.239477953662037,151.690006485840,118.869396530886
"282",1,60,82,-2.26898646488269,-0.749077342194849,0.181411697416385,157.070265788315,118.869396530886
"283",1,60,83,-0.0386037101365365,-4.1593272692938,-0.288583336699104,338.565464763793,118.869396530886
"284",1,60,84,-3.24435874843562,-0.615443027858122,-0.0873552518424122,127.365015605548,118.869396530886
"285",1,60,85,-4.9315842997356,-0.42254721320068,-3.28292123996833,83.683506194386,118.869396530886
"286",1,60,86,-0.49644614016526,-0.526141113288187,-2.06277651329662,89.0849634756252,118.869396530886
"287",1,60,87,-2.61652331343565,-0.232168099927688,0.228189195704809,128.228575837416,118.869396530886
"288",1,60,88,-0.561802773352883,-5.07995322176859,-0.59814503528281,827.76268281788,118.869396530886
"289",1,60,89,-0.400359666789198,-2.57958676100428,0.214288544234762,158.205171087755,118.869396530886
"290",1,60,90,-0.245758525017254,-3.14100452689159,0.0291369770173350,198.971921669043,118.869396530886
"291",1,60,91,2.57708593152454,-0.908840911571861,-0.399401480606667,104.380409676946,118.869396530886
"292",1,60,92,-3.06267255644233,-0.72282845613122,-0.0697716104546021,138.396961365637,118.869396530886
"293",1,60,93,0.347767474846022,-2.18993639407227,-0.163541871751071,181.884661485481,118.869396530886
"294",1,60,94,3.96099778087265,-1.33585698764891,-0.398377151193548,138.897114409992,118.869396530886
"295",1,60,95,0.438620396894087,-1.26479615002714,-0.200652834959660,123.697828213359,118.869396530886
"296",1,60,96,5.71319479551768,-1.02289976242579,-0.054409842340354,98.2320081831477,118.869396530886
"297",1,60,97,-2.64692081062288,-0.74458699236587,0.281148157982993,179.364819140669,118.869396530886
"298",1,60,98,-2.39704453747178,-0.402514787741377,-0.299971972436917,98.1872511171022,118.869396530886
"299",1,60,99,-0.289000692801434,-0.289287432418427,-0.112371703277435,78.1286415108584,118.869396530886
"300",1,60,100,-1.04025594358609,-0.512583630625141,-5.68965172193257,88.3190417392856,118.869396530886
"301",1,60,101,-1.78300703235997,-0.700555129238475,0.139989724848219,136.505583609921,118.869396530886
"302",1,60,102,-1.86703650728052,-0.258639936897122,-0.53176313904214,84.345362394412,118.869396530886
"303",1,60,103,-0.728856797362055,-7.08279809534775,-0.532242453364135,884.445794798174,118.869396530886
"304",1,60,104,6.07014048690626,-1.39763064748721,0.00937235320060431,111.843750858604,118.869396530886
"305",1,60,105,5.41533096402123,-1.42072635733895,-0.00653191840857223,114.132705688864,118.869396530886
"306",1,60,106,-0.0948677919072213,-1.5980786679374,0.0688164192967815,129.803604629299,118.869396530886
"307",1,60,107,-0.733701075066585,-7.63181334594947,-1.08723315582353,3225.90903185595,118.869396530886
"308",1,60,108,-0.238260075865483,-1.69846726044631,0.0849954899581977,137.657948445515,118.869396530886
"309",1,60,109,-0.746591330947396,-2.60175267434789,0.243823282333802,188.394214029749,118.869396530886
"310",1,60,110,-0.449477297237794,-2.83280988488414,-0.0495318611986323,229.311657420446,118.869396530886
"311",1,60,111,3.73108948351501,-1.09149325594017,-0.355275279637341,116.178738272306,118.869396530886
"312",1,60,112,4.09912883447632,-2.28621997364013,0.0164464470594913,143.764608028999,118.869396530886
"313",1,60,113,-2.70305522520009,-0.668988100067331,-0.098365567275897,128.752928453244,118.869396530886
"314",1,60,114,-0.279440905652497,-0.278628676028677,-1.00425839803371,77.7483576920036,118.869396530886
"315",1,60,115,-4.14660891967884,-0.337929497601983,-0.233638546055442,100.835733319562,118.869396530886
"316",1,60,116,-4.83165597797885,-0.718240760119355,0.266459044268326,195.227493499029,118.869396530886
"317",1,60,117,-0.00832650106695777,-1.70253677379305,0.152309096183866,123.526846612972,118.869396530886
"318",1,60,118,-1.16086957375386,3.4697029741666,0.279346311521914,85.6698895132762,118.869396530886
"319",1,60,119,-3.25001415632367,-0.658811172915284,0.215021647855000,167.131707672558,118.869396530886
"320",1,60,120,-3.59004425385962,-0.720090028861103,0.128354876084504,163.549784245139,118.869396530886
"321",1,60,121,3.89252663560634,-1.28943789681433,0.00366744680906346,107.503232593611,118.869396530886
"322",1,60,122,-0.643066937428335,-4.02609283835352,0.0924779672795171,242.623355987656,118.869396530886
"323",1,60,123,-2.18452415913649,-0.497941256624902,-0.00680175133159166,117.289190226249,118.869396530886
"324",1,60,124,-0.824956480923503,-4.01608045378525,-0.118640358902965,380.058543989757,118.869396530886
"325",1,60,125,4.85403589180518,-1.61092330722103,0.0658291414546065,115.326912826061,118.869396530886
"326",1,60,126,-0.82436368764154,-5.9816582359247,0.215695132780991,245.668764350788,118.869396530886
"327",1,60,127,0.554972652471202,-2.02925124120614,-0.0230832365060653,146.984700105007,118.869396530886
"328",1,60,128,0.424948787556986,-1.47603055733285,0.080609870655521,114.321094757497,118.869396530886
"329",1,60,129,-2.76746185408683,-0.315009828908099,0.164076246952655,126.636306581280,118.869396530886
"330",1,60,130,-2.45834707492881,-0.462748225945389,-0.088542611189047,111.973993605626,118.869396530886
"331",1,60,131,-0.196159271457254,-0.651872553961028,-5.153576643571,97.2185854567022,118.869396530886
"332",1,60,132,-0.480575916227947,-2.40299998430322,0.245700066264757,155.350870391157,118.869396530886
"333",1,60,133,-2.55051385932641,-0.680298874411138,0.171312306848363,153.955936608394,118.869396530886
"334",1,60,134,-0.274473769270084,-1.20613452679033,0.117189542886760,113.135220888008,118.869396530886
"335",1,60,135,-0.532383135689413,-3.08515770807037,-0.0533440881335424,251.660089623796,118.869396530886
"336",1,60,136,8.14783822061495,-1.4410782814927,0.0508675933019294,110.316381033466,118.869396530886
"337",1,60,137,-2.03253033207247,0.123592174335981,0.251639327686648,110.646974460149,118.869396530886
"338",1,60,138,-1.32691995436874,-0.518782016026758,0.179740249045511,113.397475894981,118.869396530886
"339",1,60,139,0.0215811749528327,-4.47181782429121,-0.122774633798847,254.945499338513,118.869396530886
"340",1,60,140,-0.0322137507821645,-2.75648051173832,0.204440526595038,142.618175452171,118.869396530886
"341",1,60,141,-2.45062822664093,-0.287145401711843,0.131801877952196,118.803115798973,118.869396530886
"342",1,60,142,-0.695285626946022,-0.637028967297076,-2.44091372909969,96.1634166187904,118.869396530886
"343",1,60,143,-0.0581314387464079,-1.46301176736410,0.0187535848615405,126.645153422665,118.869396530886
"344",1,60,144,4.15832068653378,-1.01713150669031,-0.43520350845256,113.545412471366,118.869396530886
"345",1,60,145,NA,NA,NA,NA,NA
"346",1,60,146,-1.65553576922296,0.0689422072274175,0.143031196377768,97.5361074794727,118.869396530886
"347",1,60,147,4.24781778928658,-1.55430771947837,-0.0690354087868741,126.040067107479,118.869396530886
"348",1,60,148,-2.57158892044519,-0.380901829030884,0.201771227358802,132.94074242011,118.869396530886
"349",1,60,149,-0.328249710865631,-1.98515613101005,0.0742975766661675,156.079714554798,118.869396530886
"350",1,60,150,-5.0265903601534,-0.469063664942246,0.247766075348670,161.158129501158,118.869396530886
"351",1,60,151,-0.139050327746774,-6.40595806179613,-0.357518798087573,436.053682208911,118.869396530886
"352",1,60,152,4.25976659200331,-1.00575881408022,-0.0267085327458722,96.1832799055094,118.869396530886
"353",1,60,153,5.10010409464489,-1.27549889528926,0.168762057905468,96.1327776344177,118.869396530886
"354",1,60,154,-0.00965735325038578,-3.00909622947595,0.112238009200276,162.883383348784,118.869396530886
"355",1,60,155,7.11660147464555,-0.823753011688979,-0.349521246034231,97.4649474014615,118.869396530886
"356",1,60,156,-0.182111818547356,-2.12763760467342,0.161551958360902,141.981585944703,118.869396530886
"357",1,60,157,-0.42813231631461,-2.88012155999754,0.234507603625979,162.587355244746,118.869396530886
"358",1,60,158,-0.624847508778595,-3.95954643279275,-0.0967215948521277,316.496567235532,118.869396530886
"359",1,60,159,-2.78333321419159,-0.595341439409734,0.0395286165278607,134.009686557499,118.869396530886
"360",1,60,160,-1.10728862479879,-0.612032534915021,-0.26635679415688,101.515914892315,118.869396530886
"361",1,60,161,-0.428323832030481,-3.02447038059981,0.0357034562388338,210.423985525158,118.869396530886
"362",1,60,162,-5.04568070314951,-0.686567535334144,0.241414074998332,185.394791857551,118.869396530886
"363",1,60,163,4.74822263454802,-1.04476511385338,-0.306149913606548,110.636698096805,118.869396530886
"364",1,60,164,-1.6550079784509,-0.289240218106324,0.0955747058511088,105.542451533429,118.869396530886
"365",1,60,165,-1.60228879719155,-0.136030650769832,0.281367645372009,111.361461326883,118.869396530886
"366",1,60,166,-2.45738319686559,-0.72183097939821,0.162999435662606,155.789559830135,118.869396530886
"367",1,60,167,-2.61709357712855,-0.105663221918274,0.123259602642097,111.646423850207,118.869396530886
"368",1,60,168,-0.592436047626011,-4.21892019342331,0.0758628300882861,242.526029761094,118.869396530886
"369",1,60,169,-0.405540889945729,-3.71657016640024,-0.0574447253651808,256.700514189652,118.869396530886
"370",1,60,170,-0.279345490246015,-3.97860933865024,0.0619433607332545,206.080564923619,118.869396530886
"371",1,60,171,-1.37541047635565,-0.142824623440942,-0.238519286558754,84.3628313899891,118.869396530886
"372",1,60,172,4.52133950450039,-1.25071650479523,0.0400135183710928,103.417214158908,118.869396530886
"373",1,60,173,-1.71462120425236,-0.477869108746748,-0.344977323621578,97.6753098579616,118.869396530886
"374",1,60,174,-0.375986625081934,-4.01914735192622,0.191961337182127,179.833428618033,118.869396530886
"375",1,60,175,4.49146609824675,-1.36045713627932,-0.0830885099456085,117.268212885375,118.869396530886
"376",1,60,176,-2.26036721117371,-0.47884217711815,0.0871666284411064,123.959362034986,118.869396530886
"377",1,60,177,4.08154071110878,-1.12311253816790,-0.340572409885339,117.916452883874,118.869396530886
"378",1,60,178,-2.70888581295393,0.0120618641857288,0.216100788242763,117.994412952500,118.869396530886
"379",1,60,179,-0.0883816491598963,-2.08427387195449,0.202495594000087,131.720226749495,118.869396530886
"380",1,60,180,-0.452311384598276,-4.3058738759172,-0.301361257544188,414.076772587341,118.869396530886
"381",1,60,181,-0.609572646881086,-4.78377842933919,-0.369118007716556,535.250498048903,118.869396530886
"382",1,60,182,-3.45477180941701,-0.417417825717777,-0.542312889265416,93.3664677521284,118.869396530886
"383",1,60,183,-2.66263181382934,-0.110520634070369,0.109657998470203,110.910181424723,118.869396530886
"384",1,60,184,5.43018206008706,-1.50398903978057,-0.100039633543434,126.385159251099,118.869396530886
"385",1,60,185,-0.225791113545937,-3.06706187088581,0.153949987329278,166.558466896273,118.869396530886
"386",1,60,186,-0.131832673370738,-3.71021778711251,-0.34420071371428,362.774177214507,118.869396530886
"387",1,60,187,7.10758180002563,-1.22540036278077,-0.215988945363371,118.430799636638,118.869396530886
"388",1,60,188,-0.266103812832684,-2.57503000742228,0.282821841774492,138.770396467039,118.869396530886
"389",1,60,189,4.73172892976794,-0.507217878367557,-0.0705975006147557,77.6338146088835,118.869396530886
"390",1,60,190,3.95771112998068,-1.41443860819735,-0.260968619698269,134.932123499535,118.869396530886
"391",1,60,191,-3.36871291618246,-0.66258059708031,0.0771654052621628,148.667720384423,118.869396530886
"392",1,60,192,-1.36786768870342,4.15971333526008,0.239640427675130,87.9582940166293,118.869396530886
"393",1,60,193,-2.50504004810593,-0.336457331850018,0.121119424768971,120.947626544476,118.869396530886
"394",1,60,194,-2.31599988664303,-0.421482382190632,0.202917378416420,132.088275607302,118.869396530886
"395",1,60,195,-0.517253492313351,-2.56169722399593,0.088521364937521,191.410599718932,118.869396530886
"396",1,60,196,0.803552612282229,-2.27658211543256,-0.094986657601993,167.202610082312,118.869396530886
"397",1,60,197,-0.0529470648567956,-1.80544700604779,-0.0403594591598496,150.741324836254,118.869396530886
"398",1,60,198,-0.64759243094644,-4.83604625280094,-0.0883888893894439,335.039964570029,118.869396530886
"399",1,60,199,NA,NA,NA,NA,NA
"400",1,60,200,-0.641084601908311,-0.641084603242394,-0.107251043940438,96.4466436546178,118.869396530886
"401",1,120,1,-0.375808475928868,-2.01038385071940,0.264265931847179,271.510362198417,237.738793061771
"402",1,120,2,-2.76995991884563,-0.62303378930098,0.251069426968262,325.499257804237,237.738793061771
"403",1,120,3,4.10494905236411,-1.03641604932013,-0.401278514978074,227.639064403126,237.738793061771
"404",1,120,4,-0.101844356445163,-1.37513027644851,0.0191184527232148,246.123787250441,237.738793061771
"405",1,120,5,-0.28910951169154,-4.43240294909074,0.167251314906298,361.590771749489,237.738793061771
"406",1,120,6,0.326106008078674,-2.48977665646785,-0.120779189518119,377.781469620525,237.738793061771
"407",1,120,7,-0.151045521229726,-1.37300105309978,0.268642441592949,214.846465213579,237.738793061771
"408",1,120,8,-2.14138581185940,-0.293859067069070,0.0579572909372942,219.71085321309,237.738793061771
"409",1,120,9,-1.81589972245546,-0.309823851647317,0.259557307275598,243.169869548115,237.738793061771
"410",1,120,10,0.120894361804494,-2.25059708866038,0.253943231427163,245.074501205550,237.738793061771
"411",1,120,11,3.90526117342938,-1.08834883531936,-0.0084850791657642,198.211759325206,237.738793061771
"412",1,120,12,-2.11867046756837,-0.603389808008772,0.153268381317734,274.088539975221,237.738793061771
"413",1,120,13,0.0262236935407263,-1.32562559938876,0.220752037590608,209.257121348275,237.738793061771
"414",1,120,14,-0.579193399551925,-8.63594760376569,-0.967276327433792,4373.6427674204,237.738793061771
"415",1,120,15,-0.295163832420176,-2.54976115446327,0.160910065083495,318.822242060385,237.738793061771
"416",1,120,16,-2.62207335561325,-0.375193934393032,0.159650312250112,256.687942090738,237.738793061771
"417",1,120,17,-0.380354064234083,-4.52108039871568,0.101652218927375,416.592277770632,237.738793061771
"418",1,120,18,7.27886503500389,-1.43219527554118,-0.0583866704738031,237.935908936460,237.738793061771
"419",1,120,19,-0.0394216997355193,-3.2009538884559,-0.22943705548588,542.742587156358,237.738793061771
"420",1,120,20,0.281438868720891,-2.25330983839769,0.0729526027372964,288.381826367132,237.738793061771
"421",1,120,21,-3.17287694992685,-0.50237890358201,0.217950687865501,301.603303819542,237.738793061771
"422",1,120,22,0.0723164576190192,-2.76087328876776,0.158910768170138,293.317945558678,237.738793061771
"423",1,120,23,-1.87959452906719,-0.418041343909885,-0.0154000138974351,217.133767101432,237.738793061771
"424",1,120,24,-2.01154505163467,-0.505139159757964,0.156721008383716,255.750895170761,237.738793061771
"425",1,120,25,-2.84751008443017,-0.606798880882429,0.278441734824934,333.657440637448,237.738793061771
"426",1,120,26,0.223018172427381,-1.61680497055959,0.235676841527752,217.218529048404,237.738793061771
"427",1,120,27,-2.16267985387712,-0.337391585132353,0.162789471939742,241.520437857515,237.738793061771
"428",1,120,28,-3.26940065794953,-0.515045134786943,0.146957444895952,285.192666148914,237.738793061771
"429",1,120,29,NA,NA,NA,NA,NA
"430",1,120,30,-2.60710003407792,-0.533477620798374,0.145568244124429,275.985119180173,237.738793061771
"431",1,120,31,4.06563929437001,-1.35639483984059,0.060511694304147,212.547400399154,237.738793061771
"432",1,120,32,-1.88110241536075,-0.707700342499202,0.156757183048269,282.025637597789,237.738793061771
"433",1,120,33,4.27923287183226,-0.99952401448613,-0.205801825018815,207.060938530642,237.738793061771
"434",1,120,34,-0.612783132255733,-7.69617117022678,-0.532847166773783,1633.52481850365,237.738793061771
"435",1,120,35,-2.54478161899572,-0.396101355120629,-0.843767095426888,173.385815167396,237.738793061771
"436",1,120,36,-2.45588724449438,-0.243661656378643,0.233092822870812,254.773660357747,237.738793061771
"437",1,120,37,2.93769885589124,-1.07094421139259,-0.245997174910154,219.584494365939,237.738793061771
"438",1,120,38,-2.23728437677158,-0.234250139214378,0.156636016003875,232.374815359990,237.738793061771
"439",1,120,39,7.89554011531993,-1.13291774818661,-0.461867400431532,248.540461308922,237.738793061771
"440",1,120,40,-0.362885404120338,-3.78866504048753,-0.0107666991870469,471.490767581265,237.738793061771
"441",1,120,41,-0.452285999197089,-3.75421212493325,0.194109337391706,369.202280213158,237.738793061771
"442",1,120,42,1.40955227811625,-1.92852971149428,0.0433288527254413,259.306774499885,237.738793061771
"443",1,120,43,-1.63360640633106,-0.562836100482186,-0.619939840661499,194.094678861650,237.738793061771
"444",1,120,44,-0.380811774007947,-2.84171484968982,0.0780631586041863,380.179565920944,237.738793061771
"445",1,120,45,-0.0693286978887144,-1.38705971087256,-0.193350787652152,276.960840116648,237.738793061771
"446",1,120,46,-0.332228054079533,-2.1231779225209,0.142006718390646,304.509575694067,237.738793061771
"447",1,120,47,-1.8481933010267,-0.605707352248098,-0.128401981141314,228.884938781915,237.738793061771
"448",1,120,48,-2.25872135644207,-0.225532062920481,-0.0523088685235024,201.654573078352,237.738793061771
"449",1,120,49,0.482640519544867,-1.20196235569179,0.182026944872393,193.919188339166,237.738793061771
"450",1,120,50,-1.8771085267666,-0.122810821340223,0.0978464480574649,205.670733559369,237.738793061771
"451",1,120,51,5.42549710795517,-1.07107485282689,0.0128315708635907,194.524584347853,237.738793061771
"452",1,120,52,-0.532171277551914,-0.508207342403699,-3.77156678660095,176.149456629516,237.738793061771
"453",1,120,53,-3.58529908697965,-0.470336665316781,-0.112038054867932,230.339495476640,237.738793061771
"454",1,120,54,-2.17437383132584,-0.566310608694796,-0.354215045902652,210.55229910844,237.738793061771
"455",1,120,55,-0.510615317975341,-7.2690446309353,-0.346462902803775,1031.37407639856,237.738793061771
"456",1,120,56,-2.00040583896866,-0.223448535292182,0.241404603983226,239.986902241215,237.738793061771
"457",1,120,57,-0.203948147522779,-0.692578193402304,-5.41281249945332,200.532296448064,237.738793061771
"458",1,120,58,-0.0174162588058245,-1.84667110455578,0.140116462736962,259.820422121914,237.738793061771
"459",1,120,59,0.75848870025744,-1.93703181459860,0.00301691568763385,275.609042279432,237.738793061771
"460",1,120,60,-0.59941242740681,-4.3456072148727,0.119101275573501,460.090694292867,237.738793061771
"461",1,120,61,0.619199754903685,-1.86545773442657,0.166847405788027,233.649009809563,237.738793061771
"462",1,120,62,-2.37554634524621,-0.394987582621151,-0.353535765620967,191.818695210483,237.738793061771
"463",1,120,63,3.75914722447281,-1.22631525997545,-0.0234978655179940,212.770891422196,237.738793061771
"464",1,120,64,-0.168354548163176,-1.52863353980298,0.283897497295493,223.134886782865,237.738793061771
"465",1,120,65,-0.180647783277835,-4.25726224543728,-0.0522060150534044,479.029139747714,237.738793061771
"466",1,120,66,7.62666200924783,-1.18803125943008,-0.372057561768041,249.262602852503,237.738793061771
"467",1,120,67,-3.2775096979844,-0.630882749411948,0.250923194954852,340.892674850557,237.738793061771
"468",1,120,68,-2.86510362606708,-0.599752655746367,0.0846771950023374,279.343653602478,237.738793061771
"469",1,120,69,-1.37040554643012,4.25078448115056,0.281120474371334,180.905267740741,237.738793061771
"470",1,120,70,-0.132032147210720,-2.02251774257939,0.233757251471474,256.131340205583,237.738793061771
"471",1,120,71,6.74944591896366,-1.58887339497602,0.0381122309541438,234.326285853504,237.738793061771
"472",1,120,72,5.31523790413851,-1.01842492669088,-0.201724622700975,208.994751976919,237.738793061771
"473",1,120,73,-0.554117957472767,-6.25719100270985,-0.377248359255444,1115.36903414153,237.738793061771
"474",1,120,74,2.11014326849617,-0.839750512212485,-0.299750411338592,194.386268637181,237.738793061771
"475",1,120,75,6.18988787738954,-1.01726601244427,-0.154225229346129,204.764794243661,237.738793061771
"476",1,120,76,-2.61712290785335,-0.303347343344921,0.0412585614044495,226.201277676597,237.738793061771
"477",1,120,77,-1.96539536681933,-0.463061929111297,0.127541058728770,243.765244976997,237.738793061771
"478",1,120,78,-0.736440528483923,-5.79614004986972,-0.325631159267234,1136.32409524251,237.738793061771
"479",1,120,79,-1.60301604562518,-0.152680299971470,0.231802114056873,216.509613973328,237.738793061771
"480",1,120,80,-1.45664647362895,-0.299736231690273,0.148468638194092,210.181354546651,237.738793061771
"481",1,120,81,4.04315385271044,-0.99480639174857,-0.249081602113077,209.964838941232,237.738793061771
"482",1,120,82,-0.0591760907747653,-2.36898610624540,-0.109549296581063,386.378204391112,237.738793061771
"483",1,120,83,-2.29111361295858,-0.438141164627244,-0.0245531590030712,226.604367032764,237.738793061771
"484",1,120,84,-2.98311177965844,-0.332531664465857,0.155615397071604,256.834216941661,237.738793061771
"485",1,120,85,-0.456704243005148,-2.26813394470845,0.132448875615260,334.481672967518,237.738793061771
"486",1,120,86,-2.31492723277701,0.0376642875967998,0.281574154062444,240.671343535215,237.738793061771
"487",1,120,87,-0.440338210217434,-2.64544735993206,0.186183593402958,335.575339818219,237.738793061771
"488",1,120,88,-0.414397806870969,-0.444404529816897,-5.8245205325281,169.465227923890,237.738793061771
"489",1,120,89,-1.69302716062323,-0.794842417143732,-0.246597285827919,247.657256145239,237.738793061771
"490",1,120,90,-0.486918859541052,-2.83083587441989,0.0451063941560246,415.809507910584,237.738793061771
"491",1,120,91,2.5589370258611,-0.727277472484057,-0.797061870622834,197.176546963124,237.738793061771
"492",1,120,92,-0.757849784032127,-0.43752038263416,-6.34506362532317,168.791346120381,237.738793061771
"493",1,120,93,-2.95854500941569,-0.527893332492032,0.245671973444370,310.334892693775,237.738793061771
"494",1,120,94,5.22049755636965,-0.981748725901731,0.0546817626626498,183.240451591831,237.738793061771
"495",1,120,95,-0.509500301376625,-4.24345410506167,0.00999508991063393,508.773532394274,237.738793061771
"496",1,120,96,-2.45021966905420,-0.19698772703775,0.232550385837883,250.075491158784,237.738793061771
"497",1,120,97,-2.72255322163479,-0.380791974767073,0.245270058403514,280.868946814026,237.738793061771
"498",1,120,98,-4.24712174126794,-0.499108870237559,0.0119371538839130,258.020677171672,237.738793061771
"499",1,120,99,0.5092536356597,-1.90571269160078,0.0214976204878685,272.791400096372,237.738793061771
"500",1,120,100,-2.95552277989773,-0.595512791752593,0.0799577189056568,279.018293754889,237.738793061771
"501",1,120,101,-0.435637388880475,-2.07494529947891,0.170140864714884,306.373697459097,237.738793061771
"502",1,120,102,-1.22782587186806,-0.494063776817996,-0.0255032872193013,204.057428284877,237.738793061771
"503",1,120,103,0.557379750200338,-1.73569804787797,0.123100017131620,236.563888745155,237.738793061771
"504",1,120,104,0.107508803555797,-1.90168232904693,0.232087543553644,236.509439607913,237.738793061771
"505",1,120,105,0.253770002421402,-4.40572425404682,-0.298155153993638,657.637720694655,237.738793061771
"506",1,120,106,-0.371619260311384,-2.26516652589360,0.16531242894075,311.766345089637,237.738793061771
"507",1,120,107,-2.67789225375011,-0.810770380009534,-0.591212376184771,241.321621337888,237.738793061771
"508",1,120,108,7.82736052163618,-1.48319388383973,-0.123931836244657,254.871771794475,237.738793061771
"509",1,120,109,-3.91783265649889,-0.691611655992354,0.181459015276563,340.709370485408,237.738793061771
"510",1,120,110,-0.382172692637253,-1.71356768259898,0.239139914309010,259.463578497164,237.738793061771
"511",1,120,111,-2.47645543296499,-0.351451077706723,-0.178207465438357,201.973037225069,237.738793061771
"512",1,120,112,-2.76056717911989,-0.290013872430009,0.254723433713353,272.979844000532,237.738793061771
"513",1,120,113,-0.989917103944589,-0.549677254908103,-5.9679407048887,180.944288073499,237.738793061771
"514",1,120,114,-0.408330888799694,-2.76035436852247,0.284917016955268,300.992784067957,237.738793061771
"515",1,120,115,0.129411360160583,-3.23015561745096,0.0935921485237462,329.754283470534,237.738793061771
"516",1,120,116,-0.672640082857056,-4.39001837263412,0.0610911325429619,528.311506687272,237.738793061771
"517",1,120,117,-2.65776052834440,-0.136095301596631,0.270612534418820,259.394153461441,237.738793061771
"518",1,120,118,-2.09053442568717,-0.207118228820957,-0.260670510216755,179.945587627968,237.738793061771
"519",1,120,119,3.82889172607439,-2.00873800096849,-0.194064120151308,334.685896596835,237.738793061771
"520",1,120,120,-0.390420588110739,-2.87920053550333,0.0593011810768671,392.909437124212,237.738793061771
"521",1,120,121,-0.5187534537872,-7.39894773301647,-0.93007408613772,3777.69915893365,237.738793061771
"522",1,120,122,-1.20074775846616,-0.491481966329247,0.164212384268459,215.104802319709,237.738793061771
"523",1,120,123,-0.119027522815220,-1.63330910677982,0.204738072331641,239.083524228723,237.738793061771
"524",1,120,124,-0.479859287464327,-5.36900760722325,-0.195820126237554,737.588684363392,237.738793061771
"525",1,120,125,-0.664475003765358,-3.42730195089849,0.263537289379669,379.796687022427,237.738793061771
"526",1,120,126,-0.616232135193343,-9.01027143751936,-1.11050774773096,6410.1185706706,237.738793061771
"527",1,120,127,-2.07620198395816,-0.311753414794311,-0.0581920245062897,205.698377869499,237.738793061771
"528",1,120,128,4.25252218916088,-1.45472448438175,-0.0629058784816528,240.968155259154,237.738793061771
"529",1,120,129,-1.10452207449996,-0.292648755298786,0.122187599840794,191.052937425775,237.738793061771
"530",1,120,130,-2.35206646192646,-0.33722491359972,0.158106453695332,245.741656479822,237.738793061771
"531",1,120,131,8.97299772555808,-0.741576497116461,-0.285046683380567,182.593841794352,237.738793061771
"532",1,120,132,-2.35277307338954,-0.385733328726705,-0.172035168852525,204.914769749729,237.738793061771
"533",1,120,133,-0.498667252379688,-4.89583569258944,-0.123557846711211,646.56325442109,237.738793061771
"534",1,120,134,-0.654496707161705,-5.60426212811477,-0.0991762217276118,701.22934004307,237.738793061771
"535",1,120,135,-0.541526396543841,-7.03001692364404,-0.764409963994576,2584.15849933380,237.738793061771
"536",1,120,136,-0.597557673681442,-4.3815643030205,0.243691810777174,387.566463398959,237.738793061771
"537",1,120,137,-1.41444184418628,-0.0101891218941835,0.215116957689650,198.120980296597,237.738793061771
"538",1,120,138,-2.07465695556865,-0.401890273087181,0.191329046741356,251.180698597364,237.738793061771
"539",1,120,139,-2.38010839761328,-0.438902829269724,-0.221110394399034,206.504594490430,237.738793061771
"540",1,120,140,-0.370087926102273,-4.40850465895095,-0.133512454517687,599.220035619115,237.738793061771
"541",1,120,141,7.18112740378847,-0.564142787307487,-1.24477153521499,180.739869573517,237.738793061771
"542",1,120,142,-0.334693997201295,-2.37450338365605,0.0318463052202736,360.413832600233,237.738793061771
"543",1,120,143,-3.30485025192783,-0.510927040317188,0.128065434348139,280.088763704681,237.738793061771
"544",1,120,144,0.358856563016238,-1.66137147737235,0.117590091553779,237.144412985593,237.738793061771
"545",1,120,145,-0.636714358471316,-7.88208972925939,-0.924853865072666,4076.27369489297,237.738793061771
"546",1,120,146,-1.95126861063469,0.0401272129537111,0.258964100262953,223.921833895476,237.738793061771
"547",1,120,147,-0.683684925663747,-4.51718309574607,-0.112284227396560,704.439121854857,237.738793061771
"548",1,120,148,3.07734220215214,-1.01706588826337,-0.410007094709945,225.309109108480,237.738793061771
"549",1,120,149,-0.342512460492495,-2.91287415585249,-0.0184766695110082,426.60744234009,237.738793061771
"550",1,120,150,-2.73539043295431,-0.067864582534227,0.203193475867016,238.867389814297,237.738793061771
"551",1,120,151,-0.499919130272059,-7.4498113176391,-0.77355135719147,2590.43026693424,237.738793061771
"552",1,120,152,-2.41956961015175,-0.549888312322369,-0.109675880629825,232.716160360282,237.738793061771
"553",1,120,153,-2.06572084336807,-0.275305969048322,0.089947895764617,220.928898348316,237.738793061771
"554",1,120,154,-2.55393831492009,-0.113042705837932,-0.199628451973534,181.736277565169,237.738793061771
"555",1,120,155,8.86670306453129,-1.07236941291093,0.186315996844128,177.721197895399,237.738793061771
"556",1,120,156,-2.00180406528525,-0.698876357034842,-0.226182662580536,238.238222091494,237.738793061771
"557",1,120,157,-0.337811718189794,-2.140336437534,0.225894250246314,283.402146168762,237.738793061771
"558",1,120,158,-0.202614417622457,-2.60706093559308,0.0172524368696967,366.911127493708,237.738793061771
"559",1,120,159,0.184399916458996,-1.39969269362159,0.28652573068158,199.686780465880,237.738793061771
"560",1,120,160,-0.0848235245471137,-2.70817429178209,0.228290916607673,280.374767874148,237.738793061771
