"","","","","beta_1","beta_2","alpha_1","","","",""
"206",2,60,6,-0.40082110971492,-4.82519398980078,-0.414743754244554,8.15667555251721,-10.3133511050344,518.110675446334,116.804588660126
"207",2,60,7,-1.39588061701878,-0.747170103430688,-0.84481307656508,9.56287922753928,-13.1257584550786,107.476662749331,116.804588660126
"208",2,60,8,-0.110691615414843,-1.90831115137509,0.0815601045125256,8.0158501073392,-10.0317002146784,142.122422782083,116.804588660126
"209",2,60,9,-3.17264112509901,-0.0735465274508475,0.252256684333850,2.07491356069614,1.85017287860771,129.304915322627,116.804588660126
"210",2,60,10,-0.128282765707097,-2.14147401680397,-0.0127663402796627,9.66309524438178,-13.3261904887636,166.506236005326,116.804588660126
"211",2,60,11,-0.107536132454255,-0.430824622122582,-2.91567903738877,3.11063860514169,-0.221277210283375,84.0695886161224,116.804588660126
"212",2,60,12,-0.574894424399126,-4.58841087776861,-0.470531964726581,14.3627806924318,-22.7255613848636,620.250880982532,116.804588660126
"213",2,60,13,-1.97807299822287,-0.259143414009075,-0.381779607922782,2.26042039297424,1.47915921405152,87.8693770858022,116.804588660126
"214",2,60,14,-0.518799287003885,-2.93505023452726,-0.00375504413581554,11.7139717069725,-17.4279434139451,228.481966721311,116.804588660126
"215",2,60,15,3.95350877927033,-0.590926173380381,-0.680588891205965,4.11403624474544,-2.22807248949088,88.9960830191078,116.804588660126
"216",2,60,16,-3.91634025113352,-0.344082862874983,0.143187859292375,2.86216605158947,0.275667896821054,132.080586682584,116.804588660126
"217",2,60,17,-3.71295784162735,-0.600647766222061,0.201776833282556,6.84900996489701,-7.69801992979402,161.917413134545,116.804588660126
"218",2,60,18,-0.59021778193355,-3.82312425569781,0.144283081602272,7.88330642167878,-9.76661284335756,215.319943178440,116.804588660126
"219",2,60,19,0.641715464084141,-1.51435516401386,0.0203135265943007,6.13689660498617,-6.27379320997233,119.264844697632,116.804588660126
"220",2,60,20,-1.84184850612616,-0.242926733400716,0.0720635327763704,3.85873344814126,-1.71746689628251,105.041886464783,116.804588660126
"221",2,60,21,-0.365205237533351,-5.09071259097515,0.106802264819234,3.07654347749144,-0.153086954982877,207.707911219203,116.804588660126
"222",2,60,22,0.737348014969258,-1.01286138854329,-0.176180951131923,6.65798618295153,-7.31597236590306,104.646079691586,116.804588660126
"223",2,60,23,-4.9200604088485,-0.660917146159702,0.0686157280365432,7.13886374722181,-8.27772749444361,152.056925368265,116.804588660126
"224",2,60,24,-0.619990882047899,-7.80267930839039,-0.899162572453696,7.93832874049589,-9.87665748099177,1891.97987293355,116.804588660126
"225",2,60,25,-2.48978903808438,-0.423089100396639,0.0207733578081319,4.64419330514688,-3.28838661029376,117.257836215424,116.804588660126
"226",2,60,26,-0.40087561571272,-0.549581449136915,-5.37513399313492,4.7225847797347,-3.4451695594694,90.4663880906739,116.804588660126
"227",2,60,27,-0.364604797683396,-3.20087667164039,-0.129569910037782,10.2459005025769,-14.4918010051538,262.359437984123,116.804588660126
"228",2,60,28,-0.212057982758565,-2.72207374342871,0.000822169593783791,7.75931422558599,-9.51862845117199,191.732331894283,116.804588660126
"229",2,60,29,6.0149764783238,-1.53028056296771,0.159124418361732,3.23414085073758,-0.468281701475153,104.468649901813,116.804588660126
"230",2,60,30,-0.652360703288037,-2.53942613117043,0.273749513955436,11.6229040079884,-17.2458080159767,170.341988479970,116.804588660126
"231",2,60,31,7.22886568575433,-1.10049676878401,-0.191620751930090,7.0490514831004,-8.0981029662008,109.049988267070,116.804588660126
"232",2,60,32,-0.460636700138389,-0.460636255057675,-0.84171230999457,3.46001304864692,-0.920026097293835,85.5448478127816,116.804588660126
"233",2,60,33,-2.55471969416455,-0.714394014417484,-0.0793164335279514,9.88915594959756,-13.7783118991951,133.392704006633,116.804588660126
"234",2,60,34,-2.63808212938484,-0.342877472076704,0.0597515985715931,3.69212126699553,-1.38424253399107,116.878995341816,116.804588660126
"235",2,60,35,-1.09689977554269,-0.526056171963142,-0.478673528464559,5.25153444921085,-4.50306889842171,93.6852179842393,116.804588660126
"236",2,60,36,-0.751396438600521,-3.89189079743767,0.269043142349537,11.0008494941273,-16.0016989882547,206.425867973704,116.804588660126
"237",2,60,37,-2.38294628984209,-0.627586606433848,-0.0801369335107268,7.91537136660039,-9.83074273320078,124.005139928923,116.804588660126
"238",2,60,38,-1.99128829648571,-0.742076166391888,-0.199894555569722,10.9043908317489,-15.8087816634978,123.996649121837,116.804588660126
"239",2,60,39,-0.547068130123744,-7.02605941062382,-0.569725817298269,5.92732231920137,-5.85464463840275,840.319923179326,116.804588660126
"240",2,60,40,-0.553137936452261,-5.80468501656962,-0.28170931733546,6.316596269215,-6.63319253843,457.945864287809,116.804588660126
"241",2,60,41,0.34517062356928,-1.33503642614811,-0.151519554472319,9.84893962338276,-13.6978792467655,125.898150248753,116.804588660126
"242",2,60,42,-3.05183425477186,-0.5428524106504,0.149335206346210,6.36867354785283,-6.73734709570567,143.729382938065,116.804588660126
"243",2,60,43,-2.19339309599278,-0.484616162292307,0.0924175919817315,6.44152568642228,-6.88305137284456,123.923385025144,116.804588660126
"244",2,60,44,7.54607341907827,-1.15150065691738,-0.146767076052089,6.77742042738877,-7.55484085477754,109.754635060493,116.804588660126
"245",2,60,45,-0.574509337423029,-3.44006634307845,0.268253305174807,7.36534244377268,-8.73068488754536,177.903594634914,116.804588660126
"246",2,60,46,-0.330441830983598,-1.78989297359286,0.217111008966988,8.2492125445137,-10.4984250890274,131.820055105143,116.804588660126
"247",2,60,47,3.84132778364380,-1.21819150615895,-0.137606181569365,7.08790279581259,-8.17580559162517,113.122345053630,116.804588660126
"248",2,60,48,-2.42984970618994,-0.678382261521572,-0.453108058424252,7.94816913757993,-9.89633827515985,111.620109962883,116.804588660126
"249",2,60,49,3.9725992070509,-1.19804745043150,-0.0777810933129036,5.99737139325014,-5.99474278650029,108.331355927365,116.804588660126
"250",2,60,50,4.95844366828958,-1.42754704786249,0.0270994404965638,4.99328777137832,-3.98657554275663,111.697489795486,116.804588660126
"251",2,60,51,-0.785916199300606,-8.06189499303039,-0.95419852197108,12.3103552441398,-18.6207104882796,2461.29302737081,116.804588660126
"252",2,60,52,0.153446820146155,-1.78944837765484,0.178183168090186,4.86097203766499,-3.72194407532998,119.906129730264,116.804588660126
"253",2,60,53,-4.25829105262993,-0.658782282609047,0.146279677260207,7.48197618126561,-8.96395236253122,161.833733804188,116.804588660126
"254",2,60,54,-3.35394026949609,-0.710629267127722,0.272918233943722,10.5151739707613,-15.0303479415225,185.633903725653,116.804588660126
"255",2,60,55,1.42983762916259,-0.69656430038275,-1.18771613948799,7.0615870546466,-8.1231741092932,99.0007597061292,116.804588660126
"256",2,60,56,4.25798992090848,-1.28449361243856,-0.0935280662868515,6.72620397852743,-7.45240795705486,113.959798910352,116.804588660126
"257",2,60,57,-0.564965916698272,-0.564953506043874,-1.6095004108377,4.97839602384884,-3.95679204769768,91.4027859952874,116.804588660126
"258",2,60,58,-3.46582693760664,-0.583816509942409,-0.234569619368812,5.71471226618642,-5.42942453237284,115.612165004048,116.804588660126
"259",2,60,59,-0.682699282041054,-7.6221620615228,-0.800446997580423,9.11927397144328,-12.2385479428866,1566.44452731600,116.804588660126
"260",2,60,60,-0.410242553741068,-5.96516048464282,-0.00669433388134266,3.30869903428078,-0.617398068561558,257.491475994972,116.804588660126
"261",2,60,61,-3.67339076048574,-0.707045403653079,0.068671445267554,8.94861737097911,-11.8972347419582,154.173609133665,116.804588660126
"262",2,60,62,2.91766552342101,-1.54771280816062,-0.0171912454845967,6.01348410141881,-6.02696820283761,120.767771639197,116.804588660126
"263",2,60,63,8.9169456804516,-1.77552365177445,-0.245138082688661,11.6714741711498,-17.3429483422997,159.617455494993,116.804588660126
"264",2,60,64,-0.132341978684666,-0.127703894287899,-1.15618617478615,1.01349018242665,3.97301963514669,73.1004906042065,116.804588660126
"265",2,60,65,6.27726921498446,-1.4453055808539,-0.203091864389508,9.63445486803114,-13.2689097360623,132.174897310816,116.804588660126
"266",2,60,66,-0.719353624425677,-8.32387591241756,-1.08495031960762,10.6929978098184,-15.3859956196368,3222.79202154911,116.804588660126
"267",2,60,67,-0.324894556907948,-2.02523682428134,0.115794500891456,9.53370978347513,-13.0674195669503,151.896055915369,116.804588660126
"268",2,60,68,-0.262311087463872,-3.05318772419633,0.124649415076963,5.24464542954011,-4.48929085908023,175.058228093715,116.804588660126
"269",2,60,69,NA,NA,NA,NA,NA,NA,NA
"270",2,60,70,-1.98268190260023,-0.595662768557811,0.00239224223654398,8.33200731074116,-10.6640146214823,122.424362693015,116.804588660126
"271",2,60,71,4.71023507957355,-1.05189836452918,-0.556106550849478,11.6313313101190,-17.2626626202380,120.600332514370,116.804588660126
"272",2,60,72,-0.375451822090728,-2.21861966478836,0.0760588308118362,10.5072857232287,-15.0145714464573,168.676979434477,116.804588660126
"273",2,60,73,-2.33399513441743,-0.599925579542138,0.0938045042593884,8.48322081492045,-10.9664416298409,134.735872469504,116.804588660126
"274",2,60,74,-0.415070015057319,-2.51356039836583,0.168328140846216,8.22455230745257,-10.4491046149051,165.631908823597,116.804588660126
"275",2,60,75,-0.49268998846238,-3.90250766450169,-0.128401256203909,8.80951658228071,-11.6190331645614,305.291975418018,116.804588660126
"276",2,60,76,-0.499339287415081,-3.4214198198449,0.134202777177459,7.18601198881204,-8.37202397762408,200.700098499678,116.804588660126
"277",2,60,77,-0.240011944085877,-4.30547127906336,-0.0985917207441697,4.11066028481397,-2.22132056962793,265.054627269893,116.804588660126
"278",2,60,78,-0.491544921087312,-2.71363771961704,0.0359122945885866,11.3067769457551,-16.6135538915103,206.351696568596,116.804588660126
"279",2,60,79,-0.468103602095851,-1.83599616727641,0.0168932216615625,14.9657491310079,-23.9314982620158,164.116480745082,116.804588660126
"280",2,60,80,-0.299261821792759,-4.25717384097727,0.0297512273520591,3.71209301671443,-1.42418603342886,221.121668348353,116.804588660126
"281",2,60,81,-1.73280720326452,-0.631723327063557,-0.00970889682503075,9.45816940539146,-12.9163388107829,120.575835959780,116.804588660126
"282",2,60,82,3.19996163601884,-0.683988170185273,-0.54798749823892,4.92952337130298,-3.85904674260597,92.80045094029,116.804588660126
"283",2,60,83,-1.77413482059574,-0.521145843023677,-0.313870142602306,5.53278734569293,-5.06557469138586,101.417117130264,116.804588660126
"284",2,60,84,-0.313567526747494,-2.20875299304205,-0.0879768977305945,13.9622213543621,-21.9244427087241,193.339695616148,116.804588660126
"285",2,60,85,-1.80714726310673,-0.73846167198237,0.119955472433871,13.7108110266595,-21.4216220533189,139.040756851084,116.804588660126
"286",2,60,86,-0.0219483687953156,-3.84288056596948,-0.203807878291972,5.45155145438335,-4.90310290876669,283.188562819871,116.804588660126
"287",2,60,87,-0.317570474146902,-0.59108469946231,-4.67132930530757,5.44133545247208,-4.88267090494416,93.0563662231866,116.804588660126
"288",2,60,88,-0.420411738211842,-0.420393347628392,-1.40098809743266,2.99693697850038,0.00612604299923358,83.5764715359789,116.804588660126
"289",2,60,89,-0.146775950869872,-0.606285281074306,-7.03973455018692,5.72757952298795,-5.45515904597590,94.0550499923495,116.804588660126
"290",2,60,90,-2.66336371893434,-0.201473983522901,0.246840578348707,3.51629879457186,-1.03259758914372,129.613059807039,116.804588660126
"291",2,60,91,-0.666628272484241,-5.08525091555691,-0.472994159263547,13.4344074113429,-20.8688148226857,693.503225112353,116.804588660126
"292",2,60,92,2.91747193438868,-1.29652835360998,-0.12002603879357,7.31944783229533,-8.63889566459066,116.503488646236,116.804588660126
"293",2,60,93,-0.357794178251526,-3.25090818646549,0.170497150615754,5.21966215113558,-4.43932430227116,175.414914173237,116.804588660126
"294",2,60,94,-0.0661190770149862,-1.19452170944914,0.049052143378814,7.63301524102665,-9.26603048205331,111.081421385151,116.804588660126
"295",2,60,95,-2.96089544668150,-0.777351650765274,-0.280936145969453,10.6970206506175,-15.3940413012350,129.506513411328,116.804588660126
"296",2,60,96,0.808411295868084,-2.02332716572321,-0.174950192546269,10.2792904864200,-14.5585809728400,168.531969302686,116.804588660126
"297",2,60,97,3.96099778087265,-1.33585698764891,-0.398377151193548,13.6638519056886,-21.3277038113773,138.897114409992,116.804588660126
"298",2,60,98,0.0643703401510687,-1.25467619960227,-0.0882228023074402,9.33722503609505,-12.6744500721901,120.022471263133,116.804588660126
"299",2,60,99,-2.87156232632463,-0.506803774876129,0.00731865396010926,5.33140672647112,-4.66281345294224,124.507645738621,116.804588660126
"300",2,60,100,-0.465243814188083,-1.68754643887023,0.182961171143866,11.3410715487612,-16.6821430975225,138.492758675534,116.804588660126
"301",2,60,101,-0.838324480140313,-0.543444893935393,-3.29657073461319,4.62401304287333,-3.24802608574666,90.1011054246294,116.804588660126
"302",2,60,102,-0.382535319237234,-0.398686612133169,-1.75390130728818,2.77080632555807,0.458387348883864,82.572413310447,116.804588660126
"303",2,60,103,-0.491573634572604,-0.506335859353473,-2.23488757443032,4.06423981238000,-2.12847962475999,87.9696973168233,116.804588660126
"304",2,60,104,-1.65113092769510,-0.611628853518663,0.0859556098903286,9.94860219216994,-13.8972043843399,122.794504500250,116.804588660126
"305",2,60,105,-1.23118385382776,-0.136127702169597,0.162071219107728,4.00209047010224,-2.00418094020448,95.3501813446262,116.804588660126
"306",2,60,106,-0.561678015537603,-0.684410814703408,-3.34393344488834,7.4113233345172,-8.82264666903441,99.636783168096,116.804588660126
"307",2,60,107,5.05323903749095,-1.19966622349534,-0.222009656362214,8.46053556777078,-10.9210711355416,117.079003004285,116.804588660126
"308",2,60,108,4.22088918263668,-1.42125670287162,0.124682075840397,3.66253872122901,-1.32507744245803,103.824260387113,116.804588660126
"309",2,60,109,-0.447238360885926,-1.76077408484671,0.0878895424471354,12.9035469086967,-19.8070938173933,150.472519735857,116.804588660126
"310",2,60,110,-0.697582896808553,-7.63180496258971,-1.09882227588732,12.5771786619728,-19.1543573239456,3227.7379869565,116.804588660126
"311",2,60,111,-0.538837145655834,-1.86173965993881,0.255239547949069,11.2008193313076,-16.4016386626153,142.707829273661,116.804588660126
"312",2,60,112,-2.14158462566939,-0.700885786502394,0.202635832384361,12.8276533102823,-19.6553066205645,151.383733613755,116.804588660126
"313",2,60,113,-0.343056967980365,-2.93189534319602,-0.131767904738654,11.6028978355717,-17.2057956711433,248.133855799446,116.804588660126
"314",2,60,114,3.28747962414852,-1.07644893503455,-0.479280219064543,11.1183654711373,-16.2367309422747,120.063501814218,116.804588660126
"315",2,60,115,5.62576289752568,-2.05202213022380,0.0644047561088377,4.21085364299799,-2.42170728599599,129.743411843200,116.804588660126
"316",2,60,116,NA,NA,NA,NA,NA,NA,NA
"317",2,60,117,-0.458096302738772,-8.53919178683646,-1.24338300687167,6.12314409678682,-6.24628819357364,4023.63781268005,116.804588660126
"318",2,60,118,-4.1375053393798,-0.214877840582472,-0.0949345237905715,1.58651239951035,2.82697520097930,103.226190025107,116.804588660126
"319",2,60,119,-0.7126567285166,-0.71265617798323,-0.479840302660046,8.11415799493242,-10.2283159898648,101.850014258164,116.804588660126
"320",2,60,120,-0.189653989425924,-1.91542164838626,0.273419723136607,5.49719682090492,-4.99439364180984,123.394102352625,116.804588660126
"321",2,60,121,3.7598233175076,-1.31806556097781,0.150084986848629,3.31845106321797,-0.636902126435939,98.6794801514582,116.804588660126
"322",2,60,122,-0.614091988435645,-3.57540438991215,0.252207795352526,8.05870013660381,-10.1174002732076,187.654957160356,116.804588660126
"323",2,60,123,-0.476443602355146,-1.69495218744627,0.261062159586177,10.0966426188717,-14.1932852377435,132.309296960514,116.804588660126
"324",2,60,124,5.66599745159636,-1.12982011145837,-0.182906881810764,7.16949533478407,-8.33899066956814,110.411894226049,116.804588660126
"325",2,60,125,-2.96313296783826,-0.510376558704191,0.0497832809253846,5.44972228732181,-4.89944457464362,129.230925117061,116.804588660126
"326",2,60,126,-0.355308542868072,-1.08483070367792,-0.010072116785388,10.2134361454253,-14.4268722908507,114.420235605008,116.804588660126
"327",2,60,127,-0.563079277895354,-2.70326129997965,-0.0452852616483696,15.1052922927199,-24.2105845854399,234.752427804393,116.804588660126
"328",2,60,128,5.58077489613411,-1.28211481648364,-0.179490328990401,8.39662624482721,-10.7932524896544,119.738800586814,116.804588660126
"329",2,60,129,3.47805008008699,-1.11824042811683,-0.200401796570975,7.31944283078868,-8.63888566157736,110.610026614419,116.804588660126
"330",2,60,130,-0.213540884429351,-2.23545899086843,0.27409633479776,5.11147835203881,-4.22295670407763,131.318322939123,116.804588660126
"331",2,60,131,-0.400561130470902,-1.56217199649694,-0.0343324384439473,14.7855622116739,-23.5711244233479,148.494124491816,116.804588660126
"332",2,60,132,-2.51116004607673,-0.333238623354492,-0.324200660231494,2.69365495654161,0.612690086916779,94.2994249190536,116.804588660126
"333",2,60,133,-3.5221296620596,-0.246617581611034,0.0963622412441192,2.22961622851351,1.54076754297299,119.758641779098,116.804588660126
"334",2,60,134,-1.24497839668226,-0.555882901408063,0.0973122276426236,8.68374621511913,-11.3674924302383,109.688101913682,116.804588660126
"335",2,60,135,-1.93801835278532,-0.672287320721714,-0.180825443465980,9.10279543630183,-12.2055908726037,118.225279457488,116.804588660126
"336",2,60,136,-0.555870124850687,-2.7095502865493,0.174184840701809,10.1441703958067,-14.2883407916134,182.491685276406,116.804588660126
"337",2,60,137,-2.21033090590277,-0.70254006963231,-0.0202779115779761,10.4880164875489,-14.9760329750979,132.977744879304,116.804588660126
"338",2,60,138,-2.93327895151798,-0.67996064886668,0.180032346304826,9.87428256074745,-13.7485651214949,160.550639817900,116.804588660126
"339",2,60,139,6.4555281313375,-1.6251461852963,-0.0457923477233448,6.58707548647348,-7.17415097294697,127.102864778317,116.804588660126
"340",2,60,140,-6.89275936223687,-0.393656072144896,-2.62870174085909,2.72165088155856,0.556698236882882,82.3874288272855,116.804588660126
"341",2,60,141,-0.4958817366804,-3.36687039774627,0.226598147751664,6.39118779659984,-6.78237559319968,177.451610102320,116.804588660126
"342",2,60,142,-2.93803134604127,-0.505649644670294,0.00480457261331208,5.23389626223875,-4.4677925244775,124.589477911822,116.804588660126
"343",2,60,143,-0.072490144195568,-5.00004877133215,-0.200704403346555,2.46479703412776,1.07040593174449,306.646477533219,116.804588660126
"344",2,60,144,-2.59976394360742,-0.464823666505376,-0.387085583254939,4.0025943599248,-2.00518871984959,99.2161104688524,116.804588660126
"345",2,60,145,-1.50366444042118,0.04061410842149,0.0129773792743353,2.12124591161327,1.75750817677346,89.343323053524,116.804588660126
"346",2,60,146,-0.67976856768178,-3.31006786504253,0.21756319684528,10.5996035621323,-15.1992071242647,200.953097758667,116.804588660126
"347",2,60,147,6.26621479879951,-1.25742428734947,-0.494366567110553,14.5226703351116,-23.0453406702232,137.411491265279,116.804588660126
"348",2,60,148,-0.480452202678467,-2.29181783180467,0.190873143278015,9.84349130130047,-13.6869826026009,160.667080370679,116.804588660126
"349",2,60,149,-3.43108983149808,-0.785213240341652,-0.731881305002723,10.3199469487679,-14.6398938975357,115.932143163415,116.804588660126
"350",2,60,150,0.353027095444435,-1.87937027743085,0.234213370187609,3.42561841070975,-0.851236821419509,113.088232901579,116.804588660126
"351",2,60,151,0.789834880455525,-1.90024908293332,-0.132184152240639,9.2418665646574,-12.4837331293148,154.870767189795,116.804588660126
"352",2,60,152,3.69742408844001,-1.08779460378437,-0.138553942738499,6.16789371479081,-6.33578742958163,105.652098095424,116.804588660126
"353",2,60,153,-2.17599865914462,-0.545279077045329,0.00116677694491127,6.95899937270966,-7.91799874541932,121.032928756245,116.804588660126
"354",2,60,154,-0.172970046981424,-5.93757010141838,-0.472529294438927,3.1275104746228,-0.255020949245599,553.23144197276,116.804588660126
"355",2,60,155,-1.79152077388748,-0.422496695011229,-0.00616110100474691,5.42144050143571,-4.84288100287142,108.213922398761,116.804588660126
"356",2,60,156,3.40792409736036,-0.990276612917813,0.152139434903738,2.53006388012509,0.939872239749811,87.7845271477913,116.804588660126
"357",2,60,157,4.96872470533285,-1.23569824471614,0.209497051749848,2.56432759638921,0.871344807221588,92.5058311927945,116.804588660126
"358",2,60,158,-2.80277016311390,-0.347347280768828,0.279707015747849,4.87283936172044,-3.74567872344087,144.227681351955,116.804588660126
"359",2,60,159,3.1920427457416,-0.867006485452828,-0.362078885207099,6.35121236526638,-6.70242473053276,100.513165719159,116.804588660126
"360",2,60,160,-0.353899636199013,-2.31534559927860,0.133138815628181,8.63027457051545,-11.2605491410309,161.369304944476,116.804588660126
"361",2,60,161,-2.71881813898667,-0.627231029554246,-0.332183848028845,6.81034303050222,-7.62068606100444,112.582439824573,116.804588660126
"362",2,60,162,-0.679501022139253,-3.99058627962522,-0.08429782287171,12.1650332184399,-18.3300664368798,323.045062393250,116.804588660126
"363",2,60,163,-2.85105540868383,-0.638943429449417,-0.474574506481671,6.7998796418178,-7.5997592836356,108.822698607650,116.804588660126
"364",2,60,164,-1.03880995722100,-0.520587973426496,0.167135052506984,7.81216335702352,-9.62432671404704,103.945142440298,116.804588660126
"365",2,60,165,-0.555562592184077,-3.1561627464634,0.0782702287714626,9.93778481565114,-13.8755696313023,217.069356454392,116.804588660126
"366",2,60,166,-0.366404447529365,-1.06138890151685,0.204106613454889,7.67447647873823,-9.34895295747646,105.560082583963,116.804588660126
"367",2,60,167,5.92406440041689,-0.999602470285823,-0.331169950986617,7.82972533656165,-9.6594506731233,108.460966349560,116.804588660126
"368",2,60,168,-1.44772591720491,-0.398029984267128,0.0715249719836439,5.97296185955588,-5.94592371911177,105.299887644775,116.804588660126
"369",2,60,169,-1.69093554962855,-0.440201821231925,0.211392889092307,7.87175323934974,-9.7435064786995,121.208280184825,116.804588660126
"370",2,60,170,-2.44018152143428,-0.588458825766068,0.188517155162645,8.81768056613318,-11.6353611322664,145.310085193012,116.804588660126
"371",2,60,171,-2.60662021019935,-0.4871842071286,-0.0354490275822613,5.16063379630456,-4.32126759260912,118.058873701526,116.804588660126
"372",2,60,172,4.54724565415643,-1.0770753793346,-0.106513016609319,5.6913556831615,-5.382711366323,103.466841143726,116.804588660126
"373",2,60,173,-0.3420409505878,-4.69488709085603,-0.228188772071183,5.34948479561361,-4.69896959122721,353.757574017097,116.804588660126
"374",2,60,174,-0.450482706075434,-3.78748508415651,-0.114845230817837,8.43218182191795,-10.8643636438359,288.82445955331,116.804588660126
"375",2,60,175,-4.25046025441653,-0.231083075715181,-5.22038789021247,1.49571312167904,3.00857375664192,76.1290118107015,116.804588660126
"376",2,60,176,-0.567448743503566,-7.68712446685549,-0.865250851695856,6.86894853863829,-7.73789707727658,1681.06398904641,116.804588660126
"377",2,60,177,-0.423386895126453,-0.488922654542074,-2.54265546069875,3.82334487261747,-1.64668974523493,87.019663342486,116.804588660126
"378",2,60,178,2.04789561341578,-0.920546878724514,-0.515536756895729,8.75708240847115,-11.5141648169423,108.438234410465,116.804588660126
"379",2,60,179,3.87900510352948,-1.27108665577568,0.168165985461562,3.03368756288619,-0.0673751257723714,96.036981563376,116.804588660126
"380",2,60,180,-2.29192735770004,-0.55327861557789,0.283241060773627,9.61813727324492,-13.2362745464898,151.256395634855,116.804588660126
"381",2,60,181,-2.55070337713676,-0.505364318602295,0.100185913494238,6.22304028146797,-6.44608056293595,130.381268223087,116.804588660126
"382",2,60,182,-1.77525788221653,-0.579801328946184,-0.99568219562678,5.47709168468008,-4.95418336936015,94.8255011349145,116.804588660126
"383",2,60,183,-0.290706714251544,-0.290706674405645,-0.00755877774626856,1.86719315207949,2.26561369584102,78.1831858883037,116.804588660126
"384",2,60,184,0.358567024859708,-2.13609702754180,-0.202023634369277,11.8333533317016,-17.6667066634032,185.713343632550,116.804588660126
"385",2,60,185,-0.54994955087985,-5.06800538984541,-0.227923216413016,7.35685839330142,-8.71371678660284,403.937502586512,116.804588660126
"386",2,60,186,-0.69338271279135,-3.62905647695703,0.0445561858306594,12.1331941135897,-18.2663882271795,261.109054797888,116.804588660126
"387",2,60,187,-0.232986739464440,-0.233006765041248,-0.122543824947034,1.50648345290418,2.98703309419164,76.1913782473421,116.804588660126
"388",2,60,188,-2.24898106817301,-0.315900563277592,0.241156463648332,5.35623931677154,-4.71247863354308,128.915518148722,116.804588660126
"389",2,60,189,-0.337783933678189,-3.68586130076957,0.0342841712022176,5.26187168143549,-4.52374336287099,216.318020712143,116.804588660126
"390",2,60,190,-0.503214646958209,-3.89330370420856,0.0542404192161814,6.84286607653356,-7.68573215306711,232.498835824388,116.804588660126
"391",2,60,191,-0.441966947663378,-3.61878561082441,-0.0917596332532203,8.6336450400529,-11.2672900801058,272.678735540491,116.804588660126
"392",2,60,192,2.25949406902915,-1.11635988986355,-0.256985283431511,8.28275107629046,-10.5655021525809,113.424410330486,116.804588660126
"393",2,60,193,2.91711594824300,-1.22631691289410,0.265566246328861,2.12347684030203,1.75304631939595,89.1328505068897,116.804588660126
"394",2,60,194,8.93023565528701,-0.810636787464822,-0.569276959402387,7.10385632718291,-8.20771265436582,101.356747773146,116.804588660126
"395",2,60,195,3.45641201139812,-1.42422656664265,-0.285374897659756,11.6338097693048,-17.2676195386096,137.702291272842,116.804588660126
"396",2,60,196,-1.24671384777195,0.130684891058882,0.0941684323369518,2.24506190932239,1.50987618135521,87.2790819094092,116.804588660126
"397",2,60,197,0.140455206015232,-1.09335785092129,0.208729300024056,4.14360201175469,-2.28720402350938,95.5174190667247,116.804588660126
"398",2,60,198,-2.34184637023803,-0.289786569990742,0.217007676154515,4.639388784444,-3.278777568888,126.306970403337,116.804588660126
"399",2,60,199,-2.89422394451358,-0.568563987163239,0.0739942347514372,6.68723643103802,-7.37447286207604,135.980377089033,116.804588660126
"400",2,60,200,0.126065396180065,-2.39303968946327,-0.231057725022352,12.9396453521917,-19.8792907043834,215.243142704099,116.804588660126
"401",2,120,1,0.720817845808901,-0.715506531298293,-2.62356568894649,16.3462089509129,-26.6924179018258,204.099219406217,233.609177320252
"402",2,120,2,-3.50817066743503,-0.558230538100119,0.00276564457775211,11.2430352186601,-16.4860704373202,262.344261077794,233.609177320252
"403",2,120,3,-2.65711385011794,-0.68034247620427,-0.611642416156626,15.3662470947379,-24.7324941894757,216.519815401795,233.609177320252
"404",2,120,4,-2.33584750378531,-0.494293184869023,0.223444925551681,15.1271771243202,-24.2543542486405,279.784207938802,233.609177320252
"405",2,120,5,-2.32564105220966,-0.766776051420152,-0.0882429200793444,23.5928794096669,-41.1857588193339,271.902963981243,233.609177320252
"406",2,120,6,3.31603342938243,-1.08663030513509,-0.183864433208163,13.6520131698432,-21.3040263396864,215.653086523021,233.609177320252
"407",2,120,7,-2.42807151721902,-0.515742308806043,0.108322736053836,13.4040748419099,-20.8081496838199,261.138767493668,233.609177320252
"408",2,120,8,-0.435692745485500,-5.21315815199987,0.0218034049023118,7.9946159741976,-9.98923194839521,493.560150277097,233.609177320252
"409",2,120,9,-0.448558629179062,-2.8114575808172,0.18597750863951,15.0948530958316,-24.1897061916631,344.501098739348,233.609177320252
"410",2,120,10,-2.6326338003249,-0.318800365646911,0.158514418026041,7.92356971414114,-9.84713942828229,249.977245722139,233.609177320252
"411",2,120,11,-1.65742593545406,-0.332404421318369,0.191836447136395,12.2127998603846,-18.4255997207691,227.167627518911,233.609177320252
"412",2,120,12,-3.31111745628827,-0.402016719808223,0.259584726618973,8.95636934559292,-11.9127386911858,300.561819030679,233.609177320252
"413",2,120,13,-0.102608116342364,-2.62752437560597,0.156692881566744,9.357959493196,-12.715918986392,302.895138257813,233.609177320252
"414",2,120,14,7.72027104028513,-0.97681036299034,-0.335772228350948,15.3148579998771,-24.6297159997541,214.082411189531,233.609177320252
"415",2,120,15,-3.34044273094223,-0.712489596516718,0.280704725660502,21.4387069599786,-36.8774139199571,374.669959164306,233.609177320252
